Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;NOO;TIP
R2;411;1528;PODTABOR - GOBOVCE;0;1.487; ;;P;3.000;30;2.450;15;230;40;150;35;50;1.418.381;PLDP
R2;411;1429;GOBOVCE - CRNIVEC;0;5.142;707;Dobro Polje;QLD;2.832;37;2.490;28;186;33;44;4;10;32.349;PLDP
R2;412;1454;POLICA - KR (KIDRICEVA);0;2.035;718;KR Zlato polje;QLTC10;18.154;94;16.225;187;968;213;247;80;140;3.919.708;PLDP
R2;412;0359;KRANJ (KIDRICEVA  -  ISKRA);0;1.559;717;KR Sejem;QLTC8;20.683;108;18.673;77;1.116;220;286;62;141;3.548.938;PLDP
R2;412;0210;KR (ISKRA - LABORE);0;1.450;716;KR Labore;QLTC10;17.936;85;15.991;276;880;232;223;90;159;4.411.413;PLDP
R2;413;4704;MEDVODE - ZBILJE;0;1.166; ;;P;5.400;60;4.605;140;410;70;80;15;20;1.347.462;PLDP
R2;413;1079;ZBILJE - VODICE;0;7.386;228;Valburga;QLD;4.655;61;4.054;8;359;69;72;12;20;596.218;PLDP
R2;413;1080;VODICE - MOSTE;0;4.350;229;Zeje;QLD6;8.304;41;7.077;10;745;116;166;48;101;2.108.162;PLDP
R2;413;1081;MOSTE - DUPLICA;0;4.120;230;Kriz;QLD6;9.486;60;8.307;31;707;134;136;36;75;1.807.565;PLDP
R2;414;1349;KAMNIK - TUHINJ;0;15.600;376;Laze;QLD6;3.218;35;2.698;26;290;48;60;13;48;908.261;PLDP
R2;414;1349;TUHINJ - LOCICA;15.600;28.318;41;Locica;QLD6;1.671;35;1.323;8;170;41;40;8;46;646.981;PLDP
R2;415;1216;ZELODNIK - KRTINA;0;1.000; ;;P;3.700;30;2.960;50;420;75;80;35;50;1.287.741;PLDP
R2;415;1216;KRTINA - MORAVCE;1.000;9.000;304;Krtina;QLD6;6.243;27;5.591;34;344;48;124;28;47;1.355.674;PLDP
R2;415;1216;MORAVCE - DRTIJA;9.000;11.080; ;;P;2.100;25;1.838;17;130;40;20;5;25;437.707;PLDP
R2;415;1217;DRTIJA - TRATA;0;7.080; ;;P;2.000;20;1.685;35;120;50;40;15;35;757.714;PLDP
R2;415;1217;TRATA - IZLAKE;7.080;15.089;305;Kandrse;QLD5;1.213;20;1.023;7;57;20;41;20;25;443.928;PLDP
R2;416;1346;LITIJA - SMARTNO;0;2.670;391;Litija;QLD6;3.669;42;3.274;9;213;40;60;18;13;625.083;PLDP
R2;416;1165;SMARTNO PRI LITIJI ;0;260; ;;P;5.100;30;4.580;10;355;65;50;5;5;482.747;PLDP
R2;416;1347;SMARTNO - RADOHOVA VAS;0;14.746;375;Crni Potok;QLD5;1.154;27;976;4;61;29;49;4;4;233.908;PLDP
R2;416;1425;GRM;0;750; ;;P;2.400;10;1.460;10;410;210;170;60;70;2.115.129;PLDP
R2;416;1348;GRM - BIC;0;2.951; ;;P;1.400;7;623;10;400;120;110;55;75;1.637.359;PLDP
R2;417;1190;SMARTNO/ LITIJI - M.KOSTREVICA;0;1.500;284;Mala Kostrevnica;QLD5;897;13;761;3;48;26;43;2;1;193.099;PLDP
R2;417;1190;M. KOSTREVICA - LJUBEZ V LAZIH;1.500;8.509; ;;P;800;5;757;3;10;20;5;0;0;77.389;PLDP
R2;417;1187;LJUBEZ V LAZIH - MORAVCE;0;6.310;282;Moravce;R  06x4;900;20;810;3;45;15;5;1;1;79.877;PLDP
R2;417;4326;MORAVCE - TIHABOJ-MIRNA;0;11.922;182;Tihaboj;R  06x4;500;8;425;6;40;15;5;0;1;86.347;PLDP
R2;418;1199;MOKRONOG - ZBURE;0;10.475;407;Zbure;QLD;1.302;28;1.090;17;73;23;36;16;19;57.233;PLDP
R2;418;1200;ZBURE - SKOCJAN;0;3.940;291;Skocjan 1;R  07x1;2.100;20;1.753;35;155;57;45;15;20;703.218;PLDP
R2;418;1201;SKOCJAN - DOBRUSKA VAS;0;3.281;416;Dobruska vas;QLD5;3.541;28;3.123;26;172;59;101;12;20;640.013;PLDP
R2;418;1202;DOBRUSKA V. - SENTJERNEJ;0;5.704;293;Drama;QLD5;2.579;16;2.233;9;143;58;73;21;26;615.627;PLDP
R2;419;1203;SOTESKA - STRAZA;0;5.440; ;;P;6.000;25;5.670;50;120;60;40;20;15;747.760;PLDP
R2;419;1203;STRAZA - NM DRSKA;5.440;12.230;294;Potok;QLD;5.351;35;4.941;41;208;53;43;16;14;595.222;PLDP
R2;419;1203;NM DRSKA - NM ZABJA VAS;12.230;14.471; ;;P;16.000;55;15.130;45;550;75;85;25;35;1.135.949;PLDP
R2;419;1204;NOVO MESTO - RATEZ;0;6.160;476;Mali Slatnik;R  07x1;6.750;50;6.025;50;380;90;70;60;25;1.267.833;PLDP
R2;419;1204;RATEZ - SENTJERNEJ;6.160;15.626;295;Mokro Polje;QLD;2.913;55;2.537;35;114;42;52;58;20;86.098;PLDP
R2;419;1205;SENTJERNEJ - KOSTANJEVICA;0;7.000;683;Sentjernej;QLD;3.601;75;3.162;42;209;41;31;25;16;147.810;PLDP
R2;419;1205;KOSTANJEVICA - KRIZAJ;7.000;11.325;296;Malo Mrasevo 2;QLD6;2.865;42;2.499;31;155;40;54;22;22;753.235;PLDP
R2;419;1206;KRIZAJ - CATEZ OB SAVI;0;12.868;297;Zupeca vas;QLD;3.112;29;2.713;31;201;38;58;22;20;136.861;PLDP
R2;420;1335;BREZICE - DOBOVA;0;4.500;368;Mostec;QLD6;3.330;24;3.032;10;181;27;38;8;10;413.570;PLDP
R2;420;1335;DOBOVA - MP RIGONCE;4.500;6.688;676;MP Rigonce;QLD3;1.016;10;955;2;33;8;7;1;0;65.445;PLDP
R2;421;2506;RUCETNA VAS - STREKLJEVEC;0;7.209;460;Semic;QLD5;2.516;17;2.240;13;124;39;57;13;13;420.537;PLDP
R2;421;2507;STREKLJEVEC - JUGORJE;0;5.890;469;Osojnik;QLD5;1.063;8;900;6;49;30;44;13;13;342.900;PLDP
R2;422;1333;PODSREDA - SENOVO;0;7.000;365;Veliki Kamen;QLD5;1.240;18;1.070;8;58;27;42;8;9;288.155;PLDP
R2;422;1333;SENOVO - BRESTANICA;7.000;16.154;364;Senovo;QLD;5.380;27;4.894;28;280;47;72;16;16;679.827;PLDP
R2;423;1226;SENTJUR - CRNOLICA;0;2.330;757;Crnolica;R  09x1;8.400;65;7.843;37;200;140;80;15;20;1.051.095;PLDP
R2;423;1281;CRNOLICA - LESICNO;0;18.149;271;Jelce;QLD5;1.274;13;1.108;12;78;23;31;3;6;215.992;PLDP
R2;423;1282;LESICNO - SONOVO;0;3.300;292;Sonovo;R  10x4;1.341;19;1.179;11;65;43;18;3;3;259.041;PLDP
R2;423;1282;SONOVO - PODSREDA;3.300;10.020;333;Kozje;QLD5;1.195;14;1.013;12;86;34;26;4;6;236.397;PLDP
R2;423;1283;PODSREDA - BISTRICA;0;6.720;335;Podsreda 2;R  09x4;870;18;744;10;53;21;7;7;10;224.701;PLDP
R2;423;1243;BISTRICA OB SOTLI - MP BISTRICA;0;1.050;411;MP Bistrica ob Sotli;QLD6;478;4;405;2;15;5;7;17;23;358.825;PLDP
R2;424;1166;BOSTANJ - ORESJE/SEVNICI;0;5.700; ;;P;1.700;5;1.610;10;75;0;0;0;0;42.303;PLDP
R2;424;1166;ORESJE/SEVNICI - PLANINA;5.700;21.006;186;Podgorje;QLD5;536;7;443;6;40;13;22;2;3;129.894;PLDP
R2;424;1170;PLANINA - DEZNO;0;1.115; ;;P;400;3;344;3;20;10;10;5;5;144.575;PLDP
R2;424;1225;DEZNO - CRNOLICA;0;11.800;313;Dobje;R  10x4;2.159;15;1.913;19;106;62;24;10;10;447.661;PLDP
R2;425;1265;POLJANA - MEZICA;0;3.310;323;Poljana;QLD5;5.081;41;4.471;48;266;84;93;41;37;1.055.076;PLDP
R2;425;1265;MEZICA - CRNA;3.310;11.420;579;Mezica;QLD6;3.272;25;2.807;41;201;36;85;22;55;1.184.970;PLDP
R2;425;1265;CRNA - SENTVID;11.420;23.786;434;Javorje;QLD5;303;10;254;1;19;3;12;2;2;52.754;PLDP
R2;425;1266;SENTVID - SOSTANJ;0;16.605;324;Sentvid;R  08x4;900;18;821;6;30;15;5;4;1;111.231;PLDP
R2;425;1267;SOSTANJ - PESJE;0;1.835;167;Sostanj;QLD6;12.227;54;11.062;83;665;146;151;23;43;1.812.541;PLDP
R2;425;1419;PESJE - VELENJE;0;3.790;166;Pesje;QLD6;12.064;63;10.874;110;556;155;154;60;92;2.512.276;PLDP
R2;426;1269;PESJE - GORENJE;0;6.100;168;Lokovica;QLD6;6.357;48;5.651;30;352;69;97;46;64;1.463.172;PLDP
R2;426;7949;GORENJE  -  RECICA;0;4.220;35;Smartno ob Paki;R  07x4;4.000;40;3.495;25;220;70;65;35;50;1.097.379;PLDP
R2;426;7949;RECICA - LETUS;4.220;5.795;176;Recica ob Paki;QLD5;3.395;45;2.931;24;209;50;72;26;38;763.437;PLDP
R2;427;1351;LATKOVA VAS - PREBOLD;0;3.000;741;Latkova vas;R  09x4;6.200;64;5.636;40;300;92;40;15;13;725.614;PLDP
R2;427;1351;PREBOLD - SPODNJE GABRSKO;3.000;17.800;439;Podmeja;QLD5;1.141;31;1.032;1;44;16;15;0;2;88.089;PLDP
R2;427;1351;SPODNJE GABRSKO - TRBOVLJE;17.800;19.617; ;;P;6.000;25;5.685;55;120;40;45;15;15;722.877;PLDP
R2;428;1249;RADMIRJE - LUCE;0;12.165;202;Ljubno;QLD;2.045;37;1.766;24;133;24;39;12;10;44.791;PLDP
R2;428;1250;LUCE - SESTRE LOGAR;0;13.800;201;Robanov Kot;QLD3;702;35;658;5;4;0;0;0;0;21.151;PLDP
R2;428;1252;S.LOGAR - PAVLICEVO SEDLO;0;7.453; ;;P;30;2;25;1;2;0;0;0;0;4.230;PLDP
R2;429;1245;VISNJA VAS - STRMEC;0;1.600;321;Tabor;R  09x4;6.240;85;5.678;40;275;110;30;10;12;674.353;PLDP
R2;429;1245;STRMEC - DOBRNA;1.600;7.520;348;Lemberg;QLD;3.498;4;3.464;3;18;4;3;1;1;36.330;PLDP
R2;429;1154;ODCEP V DOBRNO ;0;1.695; ;;P;2.650;15;2.407;20;130;55;13;3;7;321.002;PLDP
R2;429;1422;DOBRNA - CRNOVA;0;3.400;320;Crnova 2;R  08x4;3.470;35;3.087;25;190;75;39;8;11;567.352;PLDP
R2;430;0273;MB(PTUJSKA) - MB(TRZASKA);0;1.490; ;;P;20.500;50;18.090;180;1.300;290;110;100;380;4.872.263;PLDP
R2;430;0273;MB(TRZASKA) - HOCE;1.490;4.860; ;;P;34.500;80;31.100;190;2.000;370;200;135;425;6.019.409;PLDP
R2;430;0381;HOCE  - SLIVNICA;0;965;17;Hoce;QLTC8;30.846;98;27.604;126;1.908;360;199;130;421;5.777.040;PLDP
R2;430;0274;SLIVNICA - FRAM;0;4.810; ;;P;7.100;90;6.385;100;310;120;70;10;15;1.165.810;PLDP
R2;430;0274;FRAM - SL.BISTRICA;4.810;13.060;38;Bukovec;QLD5;6.543;94;5.896;61;347;69;61;5;10;620.604;PLDP
R2;430;1452;ODCEP DO PRIKLJ. SL. BISTRICA S;0;1.430; ;;P;4.700;30;4.330;10;160;95;20;15;40;673.109;PLDP
R2;430;0275;SL.BISTRICA ;0;2.626; ;;P;13.700;10;12.635;130;530;300;65;10;20;1.657.266;PLDP
R2;430;0276;SL.BISTRICA - LOZNICA;0;1.593;569;Slovenska Bistica;R  07x1;6.500;20;5.360;30;710;245;95;15;25;1.336.264;PLDP
R2;430;0277;LOZNICA - TEPANJE;0;7.820;608;Vrhole;QLD;2.836;68;2.366;32;129;104;97;14;26;974.453;PLDP
R2;430;0278;TEPANJE - SL.KONJICE;0;3.154;48;Dobrnez;QLD6;10.587;79;9.223;65;731;137;163;72;117;2.533.178;PLDP
R2;430;0279;SL.KONJICE ;0;815; ;;P;11.400;80;10.330;150;200;230;270;40;100;3.307.067;PLDP
R2;430;0280;SL.KONJICE - DOBRAVA;0;3.000;49;Zece 2;QLD6;11.359;87;10.057;106;628;167;177;45;92;2.542.634;PLDP
R2;430;0280;DOBRAVA - STRANICE;3.000;5.160;56;Zece;QLD6;8.236;79;7.174;72;479;155;151;40;86;2.158.427;PLDP
R2;430;0281;STRANICE - VISNJA VAS;0;10.200;67;Frankolovo;QLD5;6.794;81;5.920;67;331;151;150;31;63;2.879.681;WIM
R2;430;0282;VISNJA VAS - CELJE AC;0;6.100;68;Vojnik;QLD6;14.781;91;13.407;109;744;153;165;36;76;2.280.358;PLDP
R2;430;0282;CELJE AC - CELJE;6.100;8.042;695;CE Hudinja;QLTC10;28.801;111;25.408;163;1.740;296;362;202;519;7.716.490;PLDP
R2;431;1350;ZG.DOLIC - STRANICE;0;18.621;377;Vitanje;QLD;2.563;29;2.191;24;205;39;43;11;21;119.940;PLDP
R2;432;1440;MEJA HRVASKA - ROGATEC;0;180;414;MP Rogatec;QLD3;1.465;8;1.317;8;63;13;19;16;21;384.456;PLDP
R2;432;1284;ROGATEC - MAJSPERK;0;15.845;336;Stoperce;QLD3;970;14;829;9;48;25;33;4;8;326.725;PLDP
R2;432;1411;MAJSPERK;0;480; ;;P;3.100;25;2.545;55;250;150;50;10;15;935.634;PLDP
R2;432;1285;MAJSPERK - LOVRENC;0;7.542;441;Lovrenc;QLD;5.048;69;4.537;40;225;56;77;22;22;824.154;PLDP
R2;432;6276;APASKI KRIZ  -  KIDRICEVO;0;2.874;586;Kidricevo;QLD6;5.273;15;4.727;40;280;66;90;18;37;1.104.346;PLDP
R2;433;1287;SENARSKA - LENART;0;4.014;442;Lenart vzhod;QLD5;4.188;43;3.791;29;180;62;56;8;19;531.520;PLDP
R2;433;1288;LENART - KRIZ. SV.ANA;0;4.700;339;Zerjavci;QLD5;3.685;28;3.345;20;125;78;71;9;9;547.445;PLDP
R2;433;1288;KRIZ. SV.ANA - ZG.SCAVNICA;4.700;11.200;28;Zgornja Scavnica 1;R  07x4;1.200;12;1.095;10;45;15;12;6;5;200.315;PLDP
R2;433;1288;ZG.SCAVNICA - TRATE;11.200;15.950;29;Zgornja Scavnica 2;R  07x4;1.300;15;1.208;10;40;13;7;3;4;146.566;PLDP
R2;433;1289;TRATE - MOST CEZ MURO;0;2.040;27;Trate;R  07x4;1.400;18;1.300;20;45;8;1;3;5;155.275;PLDP
R2;433;1289;MOST CEZ MURO - MP TRATE;2.040;2.120;144;MT Trate;QLD3;2.319;14;2.250;0;55;0;0;0;0;0;PLDP
R2;434;1352;RADLJE - MP RADLJE;0;5.860;668;MT Radelj;QLD5;816;37;644;3;52;16;23;16;25;345.388;PLDP
R2;435;1431;MARIBOR - RUSE;0;9.119;706;Laznica;QLD6;9.660;57;8.791;45;518;92;87;19;51;1.252.654;PLDP
R2;435;1439;RUSE - SELNICA;0;3.297;710;Selnica;QLD5;4.018;40;3.592;14;223;71;58;6;14;438.454;PLDP
R2;436;0440;DOLJNA POCEHOVA;0;931; ;;P;5.150;30;4.365;25;250;165;235;35;45;2.101.443;PLDP
R2;436;1328;POCEHOVA - ZG.KUNGOTA;0;6.870;429;Zgornja Kungota;QLD6;4.111;36;3.751;29;212;34;34;6;9;481.752;PLDP
R2;436;1329;ZG.KUNGOTA - JURIJ;0;5.565;553;MT Jurij;QLD5;427;14;370;1;21;7;8;3;3;77.638;PLDP
R2;437;0267;MP SENTILJ - SENTILJ;0;1.620;664;MT Sentilj SC;QLD6;4.072;39;3.290;9;172;35;40;124;363;3.750.000;PLDP
R2;437;0268;SENTILJ - PESNICA;0;7.730;628;Ranca;QLD6;3.901;52;3.464;36;199;59;51;15;25;793.796;PLDP
R2;437;0268;PESNICA - RONDO POCEHOVA;7.730;10.432; ;;P;7.100;50;6.150;80;450;145;90;65;70;1.914.814;PLDP
R2;438;1306;SENTILJ - TRATE;0;13.409;350;Selnica ob Muri;QLD;2.132;24;1.847;32;108;16;18;25;62;152.787;PLDP
R2;438;1307;TRATE - GORNJA RADGONA;0;15.579;361;Apace;QLD;2.836;41;2.524;25;165;22;33;11;15;34.837;PLDP
R2;439;1299;KOBILJE - DOBROVNIK;0;7.730;493;Kobilje;R  07x1;850;10;760;10;45;18;5;1;1;115.461;PLDP
R2;439;1300;DOBROVNIK - RENKOVCI;0;4.230;45;Dobrovnik;R  07x4;1.200;18;1.030;14;60;30;35;4;9;374.005;PLDP
R2;439;1301;RENKOVCI - BELTINCI;0;6.502;346;Renkovci;QLD5;1.631;16;1.476;9;78;18;23;3;8;209.025;PLDP
R2;439;1302;BRATONCI - DOKLEZOVJE;0;3.800;53;Bratonci;R  07x4;2.500;30;2.213;12;120;65;30;10;20;516.092;PLDP
R2;439;1302;DOKLEZOVJE - KRIZEVCI;3.800;9.600;347;Doklezovje;QLD6;4.479;36;4.006;23;261;55;62;16;20;758.958;PLDP
R2;439;1303;KRIZEVCI - ZIHLAVA;0;11.630;357;Berkovci;R  09x4;920;24;738;6;60;45;25;12;10;376.244;PLDP
R2;439;1304;ZIHLAVA - VIDEM;0;2.950;587;Jamna;R  09x4;2.000;40;1.746;14;105;55;17;12;11;396.400;PLDP
R2;439;1305;SV. JURIJ OB SCAVNICI - CERKVENJAK;0;6.986;349;Kraljevci;QLD5;654;11;560;11;36;14;13;4;5;160.750;PLDP
R2;439;1525;CERKVENJAK - PRIKLJ.CERKVENJAK;0;1.880; ;;P;1.600;10;1.420;10;110;15;25;5;5;258.792;PLDP
R2;439;1525;PRIKLJ. CERKVENJAK - SENARSKA;1.880;6.735; ;;P;1.000;10;878;5;75;10;15;3;4;159.257;PLDP
R2;440;1294;PETANJCI - GEDEROVCI;0;3.301;443;Sodisinci;QLD3;1.382;36;1.209;4;45;36;32;10;10;372.263;PLDP
R2;440;1295;GEREDOVCI - SKAKOVCI;0;3.370;444;Krajna;R  10x4;2.695;9;2.415;19;146;53;26;9;18;483.245;PLDP
R2;440;1295;SKAKOVCI - CANKOVA;3.370;6.080; ;;P;2.550;10;2.265;20;140;55;20;15;25;542.468;PLDP
R2;440;1296;CANKOVA - VECESLAVCI;0;8.500;344;Cankova;QLD;3.497;32;3.161;21;136;45;60;15;27;424.519;PLDP
R2;440;1296;VECESLAVCI - SOTINA;8.500;15.200;681;Sotina;R  09x4;1.570;26;1.355;20;70;35;20;12;32;527.538;PLDP
R2;440;1296;SOTINA - MP KUZMA;15.200;16.025;666;MT Kuzma;QLD5;830;9;734;3;38;8;13;9;16;239.383;PLDP
R2;441;1298;MURSKA SOBOTA ;0;1.000; ;;P;11.300;35;10.840;65;270;45;25;10;10;613.388;PLDP
R2;441;1298;MURSKA SOBOTA - VESCICA;1.000;4.000;345;Cernelavci;QLD6;9.252;35;8.762;48;326;30;29;11;11;572.329;PLDP
R2;441;1298;VESCICA - GEDEROVCI;4.000;10.200;334;Gederovci;QLD5;4.919;32;4.310;27;432;43;48;12;15;492.203;PLDP
R2;441;1298;GEDEROVCI - MP GEDEROVCI;10.200;10.931;142;MT Gederovci;QLD6;3.350;22;3.130;6;135;10;16;8;23;323.988;PLDP
R2;442;1318;MARTJANCI - MORAVSKE TOPLICE;0;3.970;44;Martjanci;QLD5;5.394;42;5.008;35;186;59;53;5;6;453.882;PLDP
R2;442;1318;MORAVSKE TOPLICE - DOBROVNIK;3.970;13.831;494;Filovci;QLD3;1.639;15;1.483;10;75;33;15;3;5;232.415;PLDP
R2;442;1319;DOBROVNIK - RONDO DOLGA VAS;0;10.402;358;Mostje;QLD5;2.456;32;2.195;15;119;30;43;10;12;380.723;PLDP
R2;443;1397;LIPOVCI - BRATONCI;0;1.256;146;Lipovci;QLD6;11.578;42;10.623;68;505;86;130;30;94;1.877.240;PLDP
R2;443;0320;BRATONCI - BELTINCI;0;2.261; ;;P;7.300;20;6.660;50;350;90;90;15;25;1.087.425;PLDP
R2;443;0321;BELTINCI - CRENSOVCI;0;5.820;87;Odranci;QLD6;3.658;24;3.345;31;160;29;37;10;22;577.306;PLDP
R2;443;0369;CRENSOVCI ;0;409; ;;P;3.750;30;3.523;35;35;55;40;7;25;655.690;PLDP
R2;443;0322;CRENSOVCI - DOL. LAKOS;0;14.052;88;Hotiza;QLD3;2.954;27;2.536;16;162;41;54;43;75;1.152.123;PLDP
R2;443;1488;DOL. LAKOS - LENDAVA;0;1.365; ;;P;4.650;15;4.072;21;480;45;10;2;5;271.732;PLDP
R2;443;1320;LENDAVA - DOLINA;0;6.240; ;;P;2.500;10;2.295;12;130;40;8;1;4;201.311;PLDP
R2;443;1320;DOLINA - MP PINCE;6.240;6.495;675;MT Pince;QLD5;391;8;350;2;16;5;7;0;3;57.233;PLDP
R2;444;0344;RAZDRTO - MANCE;0;13.450;644;Podgric;QLD6;853;29;549;22;58;41;82;34;38;2.040.418;WIM
R2;444;0345;MANCE - VIPAVA;0;1.429;735;Loze;R  09x4;4.820;100;3.966;47;280;129;74;56;168;2.217.402;PLDP
R2;444;1473;VIPAVA;0;1.400; ;;P;5.600;80;5.030;45;255;100;35;25;30;905.773;PLDP
R2;444;1473;VIPAVA - AJDOVSCINA;1.400;7.040;624;Log pri Vipavi;QLD5;6.225;91;5.665;39;259;89;59;9;14;629.562;PLDP
R2;444;0387;AJDOVSCINA (OBVOZNICA);0;1.960; ;;P;4.100;90;3.710;25;80;125;55;7;8;721.632;PLDP
R2;444;0346;AJDOVSCINA - SELO;0;8.550;688;Ajdovscina 2;QLD6;7.089;87;6.529;46;315;55;37;7;13;629.562;PLDP
R2;444;0347;SELO - TRI HISE;0;8.600;81;Ozeljan;QLD;5.336;5;4.977;37;243;37;24;4;9;34.837;PLDP
R2;444;0347;TRI HISE - AJSEVICA;8.600;10.600;699;Tri hise;R  09x4;10.490;99;9.241;47;530;253;140;60;120;2.518.995;PLDP
R2;444;0347;AJSEVICA - NOVA GORICA;10.600;15.350;558;Rozna dolina;QLD6;3.545;38;3.139;25;199;53;42;16;33;793.298;PLDP
R2;444;0365;NOVA GORICA ;0;690; ;;P;8.800;35;8.360;75;200;55;15;20;40;874.668;PLDP
R2;444;0348;NOVA GORICA - MP ROZNA DOLINA;0;130;654;MT Rozna Dolina;QLD;8.532;30;8.368;2;86;16;29;1;0;7.963;PLDP
R2;445;0349;SENOZECE - STORJE;0;8.700;25;Senadolice;R  07x4;1.700;50;1.310;15;120;45;75;35;50;1.055.076;PLDP
R2;445;0349;STORJE - SEZANA;8.700;14.185;613;Storje;QLD;2.756;1;2.386;19;153;34;51;30;82;123.424;PLDP
R2;445;0350;SEZANA - FERNETICI;0;1.800;782;Fernetici;R  10x4;8.706;158;7.691;43;443;189;40;45;97;1.640.594;PLDP
R2;445;0350;FERNETICI - MP FERNETICI;1.800;2.928; ;;P;8.200;120;7.340;20;400;120;70;35;95;1.480.591;PLDP
R2;446;1016;SEZANA - DIVACA;0;9.770;206;Sezana;QLD6;3.664;57;3.266;18;173;46;62;9;33;741.042;PLDP
R2;447;0286;MEDLOG - PETROVCE;0;3.306;69;Dresinja vas;QLD6;16.227;112;14.984;121;700;115;120;30;45;1.808.560;PLDP
R2;447;0287;PETROVCE - ZALEC;0;1.519; ;;P;14.600;70;13.750;95;400;170;50;25;40;1.393.497;PLDP
R2;447;0367;ZALEC - VRBENSKO POLJE;0;2.220; ;;P;8.000;60;7.400;65;300;75;75;10;15;953.052;PLDP
R2;447;0367;VRBENSKO POLJE - SEMPETER;2.220;5.839;609;Sempeter;QLD6;14.051;120;12.879;91;683;115;95;28;40;1.555.242;PLDP
R2;447;0288;SEMPETER - LATKOVA VAS;0;591; ;;P;8.600;110;7.475;100;600;150;95;20;50;1.629.894;PLDP
R2;447;0289;LATKOVA VAS - SENTRUPERT;0;1.420; ;;P;7.600;120;6.310;80;680;195;100;45;70;1.939.698;PLDP
R2;447;0290;SENTRUPERT - VRANSKO;0;9.000;64;Tabor;QLD6;4.872;90;3.946;46;295;182;184;46;83;2.559.147;DIST
R2;447;0290;VRANSKO - LOCICA;9.000;11.905; ;;P;4.400;75;3.530;45;390;135;120;30;75;1.709.522;PLDP
R2;447;0291;LOCICA - TROJANE;0;6.066;71;Trojane 2;QLD6;2.395;68;1.868;25;172;76;98;26;62;1.659.804;DIST
R2;447;0292;TROJANE - LUKOVICA;0;15.000;72;Trojane;QLD6;2.505;72;1.821;43;168;107;149;44;101;2.371.981;WIM
R2;447;0292;LUKOVICA  -  ZELODNIK;15.000;21.857;332;Sentvid;QLD6;5.432;73;4.502;60;311;184;167;45;90;2.406.271;PLDP
R2;447;0293;ZELODNIK - DOMZALE;0;4.285;610;Zelodnik;QLD6;9.285;86;7.865;94;538;207;302;70;123;4.043.580;DIST
R2;447;0294;DOMZALE - STOB;0;1.560; ;;P;13.200;75;5.425;125;7.000;200;240;55;80;2.961.181;PLDP
R2;447;0294;STOB - TRZIN;1.560;2.603;54;Depala vas;QLD6;17.597;84;15.739;122;1.180;140;186;57;89;3.061.364;DIST
R2;448;0220;PLUSKA - TREBNJE;0;4.000;55;Trebnje 2;QLD5;6.000;20;4.921;199;350;170;140;90;110;9.333.444;PLDP
R2;448;0221;GRM - SENTJURIJ;0;5.310;634;Trebnje;QLD;700;15;585;7;50;20;15;3;5;13.081.105;WIM
R2;448;1510;SENTJURIJ - KARTELJEVO;0;5.750; ;;P;1.000;4;861;5;70;30;11;12;7;253.816;PLDP
R2;448;0222;KARTELJEVO - LOCNA;0;2.325; ;;P;700;2;620;10;50;8;5;1;4;114.217;PLDP
R2;448;1512;NOVO MESTO LOCNA - MACKOVEC;0;935;566;Locna;R  07x1;6.200;35;5.673;30;230;100;42;30;60;1.094.891;PLDP
R2;448;0223;MACKOVEC - OTOCEC;0;3.878;400;Otocec;QLD5;4.845;32;4.627;22;24;62;50;12;16;506.636;PLDP
R2;448;0224;OTOCEC - KRONOVO;0;2.115; ;;P;4.200;40;3.843;30;200;20;45;12;10;527.538;PLDP
R2;448;1513;KRONOVO - DOLENJE KRONOVO;0;715; ;;P;5.300;35;4.820;40;280;50;40;15;20;685.551;PLDP
R2;448;1514;DOLENJE KRONOVO - GOR. GOMILA;0;2.750;799;Draga;QLD6;2.603;22;2.379;15;124;20;23;13;7;341.407;PLDP
R2;448;1514;GOR.GOMILA - DOBRAVA;2.750;5.374; ;;P;800;20;673;15;60;15;10;2;5;186.629;PLDP
R2;449;0314;PESNICA - LENART;0;12.900;84;Mocna;QLD6;4.421;47;4.060;60;186;27;25;6;10;559.390;PLDP
R2;449;1543;PRIKLJ. LENART - LENART;0;1.442;793;Lenart;QLTC8;10.146;2;8.891;85;637;195;102;100;134;2.771.068;PLDP
R2;449;0315;LENART - GORNJA RADGONA;0;17.556;85;Ihova;QLD6;4.013;39;3.247;57;303;78;125;71;93;2.840.703;WIM
R2;449;0316;GORNJA RADGONA ;0;1.941;794;Podgrad pri G.Radgoni;QLTC8;6.757;2;5.932;80;404;135;68;45;91;1.877.737;PLDP
R2;450;1404;HOCE - PRIKLJ. ROGOZA;0;1.570; ;;P;9.700;90;8.185;55;650;350;100;100;170;3.106.752;PLDP
R2;450;1404;PRIKLJ. ROGOZA - LETAL. MARIBOR;1.570;4.460; ;;P;1.500;25;1.251;10;180;30;2;1;1;124.419;PLDP
R2;451;1448;ARJA VAS - ZALEC;0;2.090;70;Zalec;QLD5;7.245;36;6.354;38;344;185;160;55;73;1.690.113;PLDP
R2;452;0368;HRUSICA - PLAVZ;0;2.450;530;Jesenice zahod;QLD5;7.224;84;6.386;196;279;108;85;26;60;1.798.606;PLDP
