Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip   stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov < 3,5t;Sr. tov  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;Dnevni NOO;Tip
R3;614;1408;GORNJI MIREN - MIREN;0;551;470;Miren;QLD5;5.826;80;5.288;19;256;56;91;16;20;78;PLDP
R3;614;1047;MIREN - OPATJE SELO;0;7.771;559;Miren-3;R 11x4;1.300;45;1.055;18;100;35;40;5;2;39;PLDP
R3;614;1048;OPATJE SELO - KOMEN;0;14.885;215;Kostanjevica;QLD5;467;15;402;5;27;9;7;1;1;7;PLDP
R3;614;1049;KOMEN - KOBJEGLAVA;0;4.540;216;Tomacevica;QLD5;817;26;682;5;54;20;24;2;4;18;PLDP
R3;614;1049;KOBJEGLAVA - STANJEL;4.540;8.700;23;Kobjeglava;R 07x4;1.150;30;964;7;70;40;35;2;2;31;PLDP
R3;614;1050;STANJEL - MANCE;0;11.750;217;Mance;QLD5;1.014;24;879;5;43;25;33;2;3;22;PLDP
R3;615;5736;TRI HISE - PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLTC10;5.450;38;4.559;16;475;120;87;36;119;171;PLDP
R3;615;5736;PRIKLJ.  VOGRSKO - VOLCJA DRAGA;2.850;6.257;473;Vogrsko 2;QLD6;2.855;28;2.442;6;226;37;72;16;28;73;WIM
R3;615;5740;VOLCJA DRAGA - RENCE;0;3.200;472;Bukovica;QLD5;2.099;30;1.851;9;90;57;37;11;14;42;PLDP
R3;615;5740;RENCE - GORNJI MIREN;3.200;5.754;560;Bilje;R 11x4;3.850;50;3.410;19;195;100;48;15;13;70;PLDP
R3;616;1056;GORJANSKO - KLARICI;0;10.090;422;Brestovica;R 09x4;260;15;214;0;20;10;1;0;0;3;PLDP
R3;617;1054;KOMEN - GORJANSKO;0;3.163;218;Komen;QLD6;1.804;46;1.646;5;87;10;7;1;2;10;PLDP
R3;617;1055;GORJANSKO - ZEKENC;0;2.969;783;Gorjansko;R 10x4;1.100;40;964;1;70;20;4;1;0;7;PLDP
R3;618;6807;BRANIK - KOMEN;0;7.725;457;Branik 1;R 09x4;820;21;731;2;40;20;4;1;1;8;PLDP
R3;618;6805;KOMEN  - KRAJNA VAS;0;8.130;458;Volcji Grad;R 09x4;850;20;742;1;58;22;5;1;1;9;PLDP
R3;618;6804;KRAJNA VAS - DUTOVLJE;0;2.320;791;Krajna vas;R 10x4;1.420;27;1.220;9;90;53;18;1;2;25;PLDP
R3;619;1025;DUTOVLJE - REPENTABOR;0;5.422;419;Dol pri Vogljah;QLD5;1.659;31;1.498;5;69;31;19;2;4;18;PLDP
R3;620;6831;STORJE - STANJEL;0;11.249;453;Kazlje;QLD5;707;16;594;5;48;21;17;4;2;16;PLDP
R3;621;1412;KALCE - PODKRAJ;0;15.000;497;Hrusica;QLD5;458;18;381;3;23;15;13;4;1;12;PLDP
R3;621;1412;PODKRAJ - COL;15.000;19.927;;;P;750;15;567;5;100;45;10;3;5;14;PLDP
R3;622;6848;GORICE - KOSANA;0;9.432;80;Vremski Britof 2;R 11x4;600;9;492;1;45;18;13;3;19;21;PLDP
R3;622;6848;KOSANA - KAL;9.432;16.252;21;Neverke;R 11x4;1.315;12;1.127;1;94;38;21;6;16;24;PLDP
R3;623;3718;KASTELEC - PODGORJE;0;10.928;505;Podgorje;R 08x1;420;5;388;4;14;5;3;0;1;32;PLDP
R3;624;3721;LOKA - PODPEC-RAKITOVEC;0;15.513;501;Rakitovec;R 10x4;115;9;89;4;5;8;0;0;0;5;PLDP
R3;625;1061;BERTOKI - SV. ANTON;0;6.900;221;Vrtine;QLD6;5.288;36;4.962;14;237;26;10;1;2;3;PLDP
R3;625;1061;SV. ANTON - GRACISCE;6.900;14.206;772;Sv. Anton;R 10x4;1.660;20;1.543;6;75;10;5;1;0;8;PLDP
R3;626;3726;GRACISCE - BREZOVICA;0;8.517;732;Brezovica;R 08x1;100;4;93;0;2;1;0;0;0;0;PLDP
R3;627;3716;CRNI KAL  -  OSP;0;4.220;770;Gabrovica;QLD5;770;26;660;2;36;26;18;1;1;14;PLDP
R3;628;1427;SECOVLJE - DRAGONJA;0;3.006;702;Dragonja;QLD5;2.211;44;1.956;20;110;51;25;2;3;29;PLDP
R3;629;1381;VALETA;0;793;;;P;10.900;140;10.207;60;360;80;40;3;10;70;PLDP
R3;629;1479;VALETA - BELI KRIZ-PIRAN;0;1.625;192;Beli kriz;QLD5;5.507;138;4.932;42;275;74;36;1;9;50;PLDP
R3;630;1069;PREM - CELJE;0;5.930;226;Prem;R 11x4;270;9;228;1;29;3;0;0;0;1;PLDP
R3;630;1069;CELJE - PREGARJE;5.930;11.840;592;Pregarje-3;R 08x1;170;2;147;0;21;0;0;0;0;0;PLDP
R3;630;1069;PREGARJE - OBROV;11.840;18.596;590;Pregarje-1;R 08x1;380;13;345;0;19;0;3;0;0;2;PLDP
R3;630;1070;OBROV - GOLAC;0;8.650;527;Golac;R 07x1;170;2;137;1;13;1;6;4;6;10;PLDP
R3;631;3223;STAROD - MEJA RH;0;3.130;790;Starod;R 10x4;25;0;22;0;0;2;1;0;0;1;PLDP
R3;632;1378;IL.BISTRICA - ZABICE;0;9.570;396;Vrbovo;QLD6;2.051;19;1.883;9;110;12;13;3;2;16;PLDP
R3;632;1378;ZABICE - NOVOKRACINE;9.570;17.660;789;Novokracine;R 10x4;280;6;258;3;10;3;0;0;0;2;PLDP
R3;632;3224;JELSANE - NOVOKRACINE;0;3.441;523;Novokracine;R 07x1;400;5;368;5;12;9;0;0;1;5;PLDP
R3;633;1099;BITNJE - JEREKA;0;1.934;239;Jereka;R 11x4;1.680;30;1.496;15;82;36;18;3;0;24;PLDP
R3;633;1098;JEREKA - JEZERO;0;6.800;9;Srednja vas v Bohinju;QLD6;1.175;22;1.042;13;71;11;12;2;2;16;PLDP
R3;634;1104;JAVORNIK - GORJE;0;8.264;241;Kocna;QLD5;2.213;44;2.018;16;88;21;16;3;7;23;WIM
R3;634;1094;GORJE - BLED;0;3.430;235;Spodnje Gorje;QLD5;4.211;63;3.783;66;191;53;43;7;5;61;PLDP
R3;635;1121;LESCE - K.GORICA-LIPNICA;0;9.966;250;Kamna Gorica;QLD5;1.878;40;1.677;21;84;30;23;2;1;25;PLDP
R3;635;1122;LIPNICA - KROPA;0;2.000;251;Kamna Gorica 2;R 10x4;1.150;15;1.035;28;50;13;5;2;2;20;PLDP
R3;635;1122;KROPA - RUDNO;2.000;15.217;544;Rudno 2;R 07x1;800;25;706;5;40;5;17;1;1;13;PLDP
R3;635;1127;RUDNO - CESNJICA;0;2.270;543;Rudno 1;R 07x1;1.100;20;985;5;55;8;20;2;5;18;PLDP
R3;636;1126;LIPNICA - OVSISE;0;4.500;254;Kamna Gorica 3;R 10x4;1.800;14;1.576;15;67;32;51;21;24;66;PLDP
R3;636;1126;OVSISE - GOBOVCE;4.500;5.944;547;Gobovce;R 07x1;2.600;8;2.057;10;190;70;150;60;55;165;PLDP
R3;636;1529;PODTABOR - ZVIRCE;0;2.571;549;Podtabor-2;QLD6;2.109;51;1.605;8;156;43;156;25;65;146;PLDP
R3;638;1131;ZIROVNICA - BEGUNJE;0;6.290;256;Zabreznica;QLD6;3.046;39;2.822;28;123;14;15;2;3;25;PLDP
R3;638;1132;BEGUNJE - BISTRICA(TRZIC);0;10.420;257;Begunje 2;R 10x4;950;25;829;11;60;15;10;0;0;13;PLDP
R3;639;1141;LJ(SENTVID - SMARTNO);0;3.000;325;LJ Tacen;QLTC10;11.598;126;10.522;139;702;59;26;13;11;99;PLDP
R3;639;1141;LJ(SMARTNO) - VODICE;3.000;10.800;260;Povodje;QLD*;2.636;37;2.391;26;147;12;11;5;7;26;PLDP
R3;639;1142;VODICE ;0;4.000;464;Vodice;QLD6;3.644;35;3.152;25;280;53;57;14;28;76;PLDP
R3;639;1142;VODICE - SP.BRNIK;4.000;5.100;261;Spodnji Brnik;06 QLD6;2.300;30;1.885;30;230;35;50;10;30;70;PLDP
R3;639;1143;SP.BRNIK - CERKLJE;0;3.330;669;Zgornji Brnik;QLD6;3.096;26;2.662;38;260;29;50;12;19;66;PLDP
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLD5;553;17;440;12;27;24;24;2;7;24;PLDP
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100;;;P;300;20;203;8;30;20;14;2;3;18;PLDP
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Log pri Polhovem Gradcu;QLD5;2.622;28;2.299;25;157;55;48;5;5;44;PLDP
R3;641;1369;DOBROVA - LJ(DOLGI MOST);19.500;23.456;598;Dobrova;QLD*;7.521;93;6.750;63;479;47;51;15;23;85;PLDP
R3;642;1146;VRHNIKA - PODPEC;0;16.678;265;Borovnica;QLD*;2.729;26;2.474;12;144;19;23;8;23;40;PLDP
R3;642;1147;PODPEC - IG;0;8.960;266;Jezero;R 08x4;1.100;30;947;8;70;10;20;5;10;25;PLDP
R3;642;1150;IG;0;820;;;P;3.450;45;2.935;30;330;30;40;20;20;64;PLDP
R3;642;1360;IG - LJ (PERUZZIJEVA);0;7.413;383;Ig 2;QLD6;6.625;37;6.093;22;363;25;34;32;19;63;WIM
R3;643;1436;PODPEC - RAKITNA;0;11.200;700;Preserje;QLD5;1.276;44;1.135;12;45;18;17;1;4;18;PLDP
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;R 07x1;300;3;268;2;15;10;2;0;0;4;PLDP
R3;644;1356;LJ(SMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;747;LJ Smartno;QLTC10;11.421;123;10.480;127;604;43;19;8;17;88;PLDP
R3;644;1356;PRIKLJ. SNEBERJE - SENTJAKOB;2.745;3.931;380;Sneberje;QLTC8;9.716;113;8.826;78;589;52;32;11;15;76;PLDP
R3;644;1357;SENTJAKOB - DOMZALE;0;6.180;381;Podgorica;QLD*;8.644;49;7.877;46;525;51;58;16;22;82;PLDP
R3;644;1358;DOMZALE - DUPLICA;0;6.090;382;Nozice;QLTC10;8.933;54;7.944;68;596;88;87;16;80;150;PLDP
R3;645;1188;LJ(LITIJSKA) - ZADVOR;0;2.672;692;Zadvor;QLD*;6.027;48;5.235;71;467;72;57;20;57;121;PLDP
R3;645;1189;ZADVOR - SMARTNO P.LITIJI;0;26.927;437;Besnica;QLD5;1.202;25;1.046;4;41;51;32;1;2;25;PLDP
R3;646;1194;SKOFLJICA  -  SMARJE-SAP;0;3.726;;;P;1.000;25;843;40;60;15;10;5;2;29;PLDP
R3;646;1443;SMARJE - SAP - CIKAVA;0;2.761;288;Smarje - Sap;QLD6;4.468;50;3.985;45;287;29;34;15;23;66;PLDP
R3;646;1444;CIKAVA  -  GROSUPLJE;0;2.141;273;Cikava;QLTC8;13.044;50;11.518;91;992;127;73;100;93;221;PLDP
R3;646;1195;GROSUPLJE - IVANCNA GOR.;0;14.046;436;Zgornja Draga;QLD5;2.331;41;2.048;26;130;40;34;6;6;38;WIM
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;QLD6;6.265;20;5.524;94;398;57;77;43;52;149;PLDP
R3;647;1151;GROSUPLJE;0;308;;;P;8.650;85;7.955;110;290;65;90;30;25;139;PLDP
R3;647;1173;GROSUPLJE - MLACEVO;0;2.317;275;Veliko Mlacevo;QLD5;6.495;46;5.760;40;449;68;90;22;20;90;PLDP
R3;647;1174;MLACEVO - PLESIVICA;0;3.230;276;Veliko Mlacevo 2;R 10x4;2.880;25;2.661;9;140;20;15;6;4;22;PLDP
R3;647;1174;PLESIVICA - KRKA;3.230;15.062;;;P;430;5;396;2;20;3;2;1;1;4;PLDP
R3;647;1368;MLACEVO - VIDEM;0;12.000;388;Malo Mlacevo;QLD5;2.993;16;2.624;23;206;41;54;16;13;56;PLDP
R3;647;1368;VIDEM - RASICA;12.000;18.935;784;Predstruge;R 10x4;1.400;16;1.173;21;93;49;35;7;6;44;PLDP
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;785;Kompolje;R 10x4;1.270;7;1.166;10;52;21;6;4;4;16;PLDP
R3;648;3601;PRI CERKVI STRUGE - ZVIRCE;0;4.800;461;Zvirce 1;R 09x1;250;9;212;3;12;10;4;0;0;5;PLDP
R3;648;3601;ZVIRCE - SMUKA;4.800;14.695;463;Zvirce 3;R 09x1;130;4;118;0;4;4;0;0;0;1;PLDP
R3;649;2915;ZAGRADEC - AMBRUS-ZVIRCE;0;10.951;462;Zvirce 2;R 09x1;270;3;242;0;16;9;0;0;0;2;PLDP
R3;650;1159;ZUZEMBERK - PLUSKA;0;13.762;269;Dobrava;QLD5;727;16;621;9;39;12;24;3;3;20;PLDP
R3;651;1198;TREBNJE - NOVO MESTO (BUCNA VAS);0;7.346;;;P;2.100;15;1.910;10;85;25;30;15;10;40;PLDP
R3;651;0399;NOVO MESTO (BUCNA VAS - KRKA);0;1.090;;;P;13.300;50;11.930;40;800;200;80;90;110;222;PLDP
R3;651;0252;PRIKLJ. NM ZAHOD - V. BUCNA VAS;0;1.900;194;NM Karteljevo;QLTC8;7.144;30;6.236;41;576;82;54;63;62;139;PLDP
R3;651;0252;V. BUCNA VAS - NM BUCNA VAS;1.900;2.655;;;P;9.700;25;8.710;40;650;90;50;65;70;144;PLDP
R3;651;1492;SENTJURIJ-MIRNA PEC;0;3.088;;;P;1.200;26;1.026;25;90;15;10;5;3;24;PLDP
R3;652;1457;MORAVCE - CATEZ;0;6.200;283;Catez;QLD5;361;6;312;1;20;10;10;0;2;7;PLDP
R3;652;1457;CATEZ - TREBNJE;6.200;16.117;173;Kamni Potok;R 11x4;1.900;17;1.584;6;160;69;30;14;20;53;PLDP
R3;653;1363;SODRAZICA - HRIB;0;11.150;385;Travna gora;R 08x1;1.330;5;1.205;7;75;30;3;2;3;14;PLDP
R3;653;1364;HRIB - PODPLANINA;0;18.860;506;MP Podplanina;R 04x4;37;3;32;0;1;1;0;0;0;0;PLDP
R3;654;3611;STALCERJI - KOC. REKA;0;5.835;465;Kocevska Reka;QLD6;971;17;835;7;59;6;11;23;13;32;PLDP
R3;655;6643;DOL. VAS  -  GOTEN. - KOC. REKA;0;16.525;162;Grcarice;R 09x1;900;10;847;3;5;6;3;20;6;20;PLDP
R3;656;3651;KOCEVSKA REKA - BOROVEC;0;6.035;;;P;200;5;189;4;2;0;0;0;0;2;PLDP
R3;656;3619;BOROVEC  -  DRAGARJI;0;3.498;;;P;50;1;44;1;4;0;0;0;0;0;PLDP
R3;656;3650;DRAGARJI - GOZDNA CESTA (OSILNICA);0;1.371;;;P;5;0;3;0;0;0;2;0;0;1;PLDP
R3;656;3650;GOZDNA CESTA (OSILNICA) - OSILNICA;1.371;10.619;;;P;50;3;40;0;5;1;1;0;0;1;PLDP
R3;657;3610;PETRINA - GRIVAC-MIRTOVICI;0;11.325;743;Petrina 2;QLD;253;7;226;0;15;1;2;1;1;2;PLDP
R3;657;1345;BOSLJIVA LOKA - OSILNICA;0;9.520;445;Osilnica;R 09x1;200;2;185;0;8;5;0;0;0;1;PLDP
R3;658;2517;DOBLICE - SV.ANA-STARI TRG;0;9.865;468;Stari trg;R 09x4;600;15;533;0;35;12;2;1;2;5;PLDP
R3;658;1450;STARI TRG ;0;1.203;;;P;620;10;579;1;20;10;0;0;0;2;PLDP
R3;658;1433;STARI TRG - BREZOVICA;0;8.464;452;Predgrad;QLD6;616;11;534;1;47;7;9;3;4;11;PLDP
R3;659;3616;STARI TRG - KOT;0;3.599;;;P;250;5;209;8;18;6;1;1;2;7;PLDP
R3;659;2515;KOT - SODEVCI;0;780;509;MP Sodevci;R 08x1;31;3;13;0;15;0;0;0;0;0;PLDP
R3;660;1179;CRNOMELJ - DOLENJCI;0;9.810;281;Crnomelj;QLD6;2.099;11;1.934;4;102;15;24;5;4;22;PLDP
R3;660;1342;DOLENJCI - VRHOVCI;0;3.680;451;Dolenjci 2;R 09x4;900;8;835;2;35;10;8;1;1;1;PLDP
R3;660;1342;VRHOVCI - ZUNICI;3.680;8.730;;;P;400;2;382;2;10;2;1;0;1;1;PLDP
R3;660;1342;ZUNICI - MP ZUNICI;8.730;9.390;508;MP Zunici;R 09x4;27;0;26;0;1;0;0;0;0;0;PLDP
R3;661;1210;MEJA RH - KRMACINA - DRASICI;0;5.000;301;Drasici;R 05x1;530;0;479;4;35;5;5;1;1;1;PLDP
R3;661;1210;DRASICI - METLIKA;5.000;9.270;745;Drasici;QLD5;672;7;606;2;32;10;14;0;1;9;PLDP
R3;662;5407;METLIKA - RADOVICI;0;3.000;;;P;850;5;764;8;45;18;8;1;1;12;PLDP
R3;662;5407;RADOVICI - MP BOZAKOVO;3.000;8.130;525;MP Bozakovo;R 09x4;18;0;15;0;1;2;0;0;0;0;PLDP
R3;663;5401;BUSINJA VAS - RADOVICA;0;4.594;;;P;200;4;165;1;10;11;9;0;0;7;PLDP
R3;663;5404;RADOVICA - OSTRIZ;0;3.500;;;P;100;0;92;0;7;1;0;0;0;0;PLDP
R3;664;2501;GABER -  URSNA S. - NOVO M.;0;22.148;164;Ljuben;QLD5;1.710;9;1.558;12;86;16;24;3;2;20;PLDP
R3;665;1191;LJUBEZ V LAZIH - SOPOTA;0;15.100;;;P;230;2;210;2;2;8;5;1;0;6;PLDP
R3;665;1191;SOPOTA - RADECE;15.100;28.032;285;Jagnjenica;QLD5;1.181;24;1.017;8;90;14;25;2;1;18;PLDP
R3;666;8115;SOPOTA - PODKUM-ZAGORJE;0;10.370;703;Zagorje 3;R 08x4;1.110;7;983;5;45;15;45;5;5;34;PLDP
R3;667;1385;ZBURE - SMARJESKE TOPLICE;0;5.140;565;Zbure 2;QLD6;1.700;15;1.517;26;82;17;30;7;6;38;PLDP
R3;667;1385;SMARJESKE TOPLICE - DOLENJE KRONOVO;5.140;6.698;402;Smarjeske Toplice;QLD6;4.272;26;3.908;36;225;26;32;9;10;48;PLDP
R3;668;5846;GABRJE - RATEZ;0;5.581;475;Gabrje;R 11x4;910;1;900;0;7;2;0;0;0;0;PLDP
R3;670;1244;BIZELJSKO  -  ORESJE;0;5.260;435;MP Bizeljsko (Oresje);R 08x1;190;9;123;5;34;8;10;1;0;9;PLDP
R3;671;2237;KRIZAJ - PODBOCJE-SUTNA;0;3.846;191;Podbocje;R 07x1;940;4;928;1;5;2;0;0;0;1;PLDP
R3;671;3921;SUTNA - PLANINA V PODBOCJU;0;10.050;;;P;20;0;18;1;1;0;0;0;0;0;PLDP
R3;672;1337;IMPOLJCA - ZAVRATEC;0;4.900;;;P;1.550;20;1.374;11;95;29;12;4;5;22;PLDP
R3;672;1338;ZAVRATEC - SMEDNIK;0;9.229;369;Raka;QLTC10;1.600;15;1.428;18;100;15;13;3;8;24;PLDP
R3;672;3927;SMEDNIK - ZAMESKO-KOSTANJEVICA;0;9.176;183;Dolenje Ravno;R 08x4;1.400;15;1.273;7;35;25;20;10;15;34;PLDP
R3;673;1340;DRNOVO - KRIZAJ;0;5.705;371;Malo Mrasevo;QLD6;2.666;29;2.368;12;149;24;52;18;14;56;PLDP
R3;674;1384;ZAVRATEC - SKOCJAN;0;10.495;401;Skocjan 2;R 11x4;1.080;15;935;8;80;28;12;1;1;16;PLDP
R3;675;1207;CATEZ OB SAVI - MOKRICE;0;7.479;184;Ribnica;R 08x1;730;10;631;6;40;9;28;2;4;22;PLDP
R3;675;1481;MOKRICE  -  OBREZJE - SLOV. VAS;0;2.687;677;MP Slovenska vas;QLD;2.992;15;2.779;19;170;9;0;0;0;10;PLDP
R3;676;2204;SP. POHANCA - (R1-219);0;7.740;471;Artice;QLD6;1.927;16;1.731;25;99;15;25;6;10;36;PLDP
R3;676;2204;(R1-219) - KAPELE;7.740;10.120;;;P;900;6;767;15;65;28;5;5;9;23;PLDP
R3;676;2212;KAPELE ;0;1.028;;;P;900;8;765;15;70;25;5;5;7;21;PLDP
R3;676;2216;KAPELE - RAKOVEC;0;2.515;513;MP Rakovec;R 08x1;30;0;28;0;2;0;0;0;0;0;PLDP
R3;677;2203;MP  NOVA VAS - PISECE;0;6.019;515;MP Nova vas;R 08x1;50;0;48;0;2;0;0;0;0;0;PLDP
R3;677;2202;PISECE - ZG.POHANCA-KRSKO;0;17.355;185;Zgornja Pohanca;R 08x4;660;8;613;2;30;4;2;0;1;3;PLDP
R3;678;2215;ST.VAS - FIGAROV MOST;0;755;514;MP Stara vas;R 08x1;96;2;93;0;1;0;0;0;0;0;PLDP
R3;679;1192;RADECE - BREG;0;5.700;286;Loka;R 09x4;1.090;25;981;1;50;20;9;1;3;11;PLDP
R3;679;3909;BREG - SEVNICA;0;8.100;709;Breg;R 09x4;850;15;775;3;35;15;5;1;1;8;PLDP
R3;679;3909;SEVNICA - BLANCA;8.100;16.800;715;Gornje Brezovo;QLD6;1.770;15;1.636;3;92;8;12;2;2;11;PLDP
R3;679;3909;BLANCA - BRESTANICA;16.800;21.757;713;Brestanica;R 11x4;1.300;15;1.186;7;60;20;10;1;1;13;PLDP
R3;680;1223;RIMSKE TOPLICE - JURKLOSTER;0;15.040;769;Jurkloster 3;R 10x4;330;5;288;5;13;12;6;1;0;8;PLDP
R3;680;1224;JURKLOSTER - DEZNO;0;6.490;768;Jurkloster 2;R 10x4;390;5;342;3;14;15;9;1;1;10;PLDP
R3;681;4005;LASKO ;0;124;;;P;9.100;70;7.945;160;520;290;65;20;30;190;PLDP
R3;681;4006;LASKO - BREZE-SENTJUR;0;20.027;187;Sentrupert;R 07x1;380;5;349;5;11;4;0;2;4;7;PLDP
R3;681;7233;SENTJUR(PODGORA - NOVA V);0;1.271;;;P;1.500;45;1.346;36;65;8;0;0;0;17;PLDP
R3;682;1441;LOKE - LEDINSCICA;0;10.080;312;Ledinscica;R 10x4;220;3;162;1;20;15;15;2;2;13;PLDP
R3;683;1169;LESICNO - GOLOBINJEK;0;10.294;274;Lesicno;R 10x4;830;15;707;7;50;25;20;1;5;22;PLDP
R3;683;1414;IMENO - MP IMENO;0;1.015;415;MP Imeno;R 10x4;221;1;209;1;10;0;0;0;0;0;PLDP
R3;684;7460;PRELASKO - BUCE-KOZJE;0;7.384;428;Buce;R 10x4;880;10;762;4;55;35;12;2;0;16;PLDP
R3;685;7495;TEKACEVO - ROGASKA SLAT.;0;4.114;910;Tekacevo;QLD6;4.931;24;4.480;31;279;26;52;14;25;69;PLDP
R3;685;7450;RODNE - MP RAJNKOVEC;0;1.733;517;MP Rajnkovec;R 09x1;757;0;755;0;2;0;0;0;0;0;PLDP
R3;686;1278;TEPANJE - ZICE;0;3.641;568;Zice 2;QLD6;2.211;16;1.915;18;169;19;35;13;26;53;PLDP
R3;686;1279;ZICE - KARTUZIJA;0;6.900;195;Skedenj;R 11x4;400;7;360;2;23;5;2;0;1;3;PLDP
R3;686;1279;KARTUZIJA - DRAMLJE;6.900;14.224;;;P;60;1;54;3;2;0;0;0;0;1;PLDP
R3;687;7207;DOLE - PONIKVA-LOCE;0;14.140;135;Hotunje;QLD5;2.133;24;1.852;7;128;48;62;5;7;40;PLDP
R3;688;1231;SLOV.KONJICE - ZICE;0;4.840;567;Slovenske Konjice;R 07x1;5.000;20;4.435;15;350;80;45;10;45;79;PLDP
R3;688;1418;ZICE ;0;670;;;P;3.600;15;3.269;15;150;60;60;11;20;68;PLDP
R3;688;1232;ZICE - MLACE;0;2.900;317;Zice;QLD6;4.328;32;3.875;20;253;42;60;19;27;76;PLDP
R3;688;1232;MLACE - POLJCANE;2.900;9.184;667;Cadramska vas;QLD6;2.514;25;2.196;20;152;32;61;10;18;63;PLDP
R3;688;1233;POLJCANE - MAJSPERK;0;16.270;318;Modraze;QLD;1.090;20;973;6;55;11;15;5;5;18;PLDP
R3;689;6252;PODLEHNIK - KOZMINCI;0;3.563;762;Podlehnik;R 10x4;760;13;669;10;35;25;5;0;3;14;PLDP
R3;689;6260;KOZMINCI-ZETALE - ROGATEC;0;15.471;481;Cermozise;QLD5;509;8;442;7;27;9;13;1;2;12;PLDP
R3;690;1234;MAJSPERK - JUROVCI;0;12.605;145;Stogovci;R 10x4;600;10;519;10;32;19;4;3;3;14;PLDP
R3;690;1235;TRZEC - VIDEM;0;4.500;763;Videm pri Ptuju;R 10x4;1.750;16;1.585;6;69;42;21;9;2;28;PLDP
R3;690;1235;VIDEM - ZG. LESKOVEC;4.500;15.965;521;MP Leskovec;R 09x1;340;0;288;27;17;5;0;3;0;14;PLDP
R3;691;6251;ZAVRC - DRENOVEC;0;7.280;753;Goricak;R 09x1;1.830;0;1.672;24;77;31;20;0;6;30;PLDP
R3;692;6223;BORL-CIRKULANE - MP MEJE;0;7.703;520;MP Meje;R 09x1;260;0;243;0;7;10;0;0;0;2;PLDP
R3;693;2302;NOVA CERKEV - SOCKA-VITANJE;0;10.320;;;P;1.150;5;1.060;20;40;20;5;0;0;15;PLDP
R3;694;1268;VELENJE - POLZELA;0;12.000;326;Arnace;QLD6;2.871;23;2.628;16;136;27;30;5;6;34;DIST
R3;694;1268;POLZELA - DOBRTESA VAS;12.000;15.392;40;Breg pri Polzeli;QLD6;5.702;45;5.168;43;309;38;68;10;21;79;WIM
R3;695;8208;POLZELA ;0;724;;;P;2.500;10;2.175;15;130;70;75;10;15;74;PLDP
R3;695;7951;POLZELA - RECICA;0;5.410;36;Podvin pri Polzeli ;R 11x4;840;17;715;2;44;16;41;4;1;28;PLDP
R3;695;1458;GORENJE - SOTESKA;0;2.710;578;Gorenje;QLD5;3.521;43;3.065;17;218;53;75;20;30;77;PLDP
R3;696;7912;VELENJE - SKALE;0;6.538;31;Velenje;QLD6;4.163;30;3.807;12;203;52;41;12;6;47;PLDP
R3;696;7919;SKALE - GRASKA  G.-SMIKLA;0;10.710;32;Plesivec;R 11x4;540;18;484;6;27;2;3;0;0;4;PLDP
R3;696;6904;SL.GRADEC - MISL.DOBRAVA;0;10.440;33;Podgorje pri Slov. Gradcu;R 11x4;1.700;22;1.569;6;73;18;8;4;0;13;PLDP
R3;697;5514;NAZARJE - GORNJI GRAD;0;13.979;175;Smartno ob Dreti;R 08x4;1.100;23;999;19;32;17;4;2;4;17;PLDP
R3;698;6505;MEZICA - REHT;0;2.725;552;MT Mezica;R 09x1;300;24;267;0;6;3;0;0;0;1;PLDP
R3;699;1263;DRAVOGRAD - CRNECE;0;2.500;;;P;450;20;419;2;1;8;0;0;0;2;PLDP
R3;699;1263;CRNECE - MP LIBELICE;2.500;8.682;672;MT Libelice;R 09x1;90;10;78;0;2;0;0;0;0;0;PLDP
R3;700;1272;SL.KONJICE - OPLOTNICA;0;6.548;330;Oplotnica 2;QLD6;1.901;20;1.750;11;78;14;21;3;4;22;PLDP
R3;700;1273;OPLOTNICA - LOZNICA;0;9.450;331;Loznica;QLD5;4.033;39;3.622;27;202;67;57;7;12;59;PLDP
R3;701;1270;RUTA - LOVRENC;0;13.400;328;Lovrenc na Pohorju;QLD5;1.901;18;1.701;23;92;28;33;3;3;30;PLDP
R3;701;1270;LOVRENC - PESEK;13.400;18.472;;;P;320;2;311;0;4;3;0;0;0;1;PLDP
R3;701;1430;PESEK - ROGLA;0;15.000;327;Pesek;R 11x4;310;10;274;7;13;6;0;0;0;4;PLDP
R3;701;1430;ROGLA - ZRECE;15.000;17.700;734;Boharina;QLD5;1.096;16;986;14;53;12;12;1;2;14;PLDP
R3;701;1430;ZRECE - ZECE;17.700;21.284;711;Zrece;QLD6;8.538;43;7.742;103;432;55;76;22;65;147;PLDP
R3;702;2703;DRAVOGRAD - TRBONJE;0;7.150;483;Trbonje 1;R 09x1;220;1;185;0;25;4;5;0;0;3;PLDP
