Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. začetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip štetja;Leto roč.  štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlačilci
R3;639;1142;SP.BRNIK;4.000;5.100;261;Spodnji Brnik;PRAZNO;06 QLD5;1.900;30;1.570;23;200;20;45;4;8
R3;639;1143;SP.BRNIK - CERKLJE;0;4.558;669;Zgornji Brnik;QLD6; ;2.959;26;2.567;35;214;42;54;11;10
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLD; ;686;21;572;14;35;18;19;2;5
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100;;;P;;300;2;231;8;25;20;11;1;2
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Dvor;ROČNO;08x4;3.070;30;2.800;25;150;35;20;4;6
R3;641;1369;DOBROVA - LJ DOLGI MOST;19.500;23.456;598;Dobrova;QLD6; ;7.971;88;7.217;46;453;72;63;13;19
R3;642;1146;VRHNIKA - PODPEČ;0;16.678;265;Borovnica;QLD5; ;2.931;42;2.636;15;137;48;33;6;14
R3;642;1147;PODPEČ - IG;0;8.960;266;Jezero;ROČNO;08x4;1.100;40;940;6;80;15;11;3;5
R3;642;1150;IG ;0;820;;;P;;3.500;55;3.197;20;120;55;20;13;20
R3;642;1360;IG - LJ(PERUZZIJEVA);0;7.413;383;Ig 2;QLD5; ;6.449;43;5.820;40;414;59;61;4;8
R3;643;1436;PODPEČ - RAKITNA;0;11.200;700;Preserje;QLD6; ;1.287;17;1.170;10;61;13;9;2;5
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;ROČNO;07x1;210;3;179;2;16;10;0;0;0
R3;644;1356;LJ(ŠMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;380;Sneberje;QLD6; ;9.897;65;9.123;67;493;66;62;10;11
R3;644;1356;PRIKLJ. SNEBERJE - ŠENTJAKOB;2.745;3.931;747;LJ Šmartno;QLTC8; ;11.659;75;10.646;116;692;53;45;9;23
R3;644;1357;ŠENTJAKOB - DOMŽALE;0;6.180;381;Podgorica;QLD6; ;9.239;50;8.494;40;498;79;57;11;10
R3;644;1358;DOMŽALE - DUPLICA;0;6.090;382;Nožice;QLD6; ;10.067;46;9.029;76;595;96;117;37;71
R3;645;1188;LJLITIJSKA - ZADVOR;0;2.672;692;Zadvor;QLD6; ;6.156;47;5.293;72;475;109;91;21;48
R3;645;1189;ZADVOR - ŠMARTNO/LITIJI;0;26.433;437;Besnica;QLD; ;1.357;20;1.258;3;50;12;12;1;1
R3;646;1194;ŠKOFLJICA  -  ŠMARJE-SAP;0;3.726;;;P;;750;20;628;20;50;20;5;5;2
R3;646;1443;ŠMARJE - SAP - CIKAVA;0;2.761;288;Šmarje - Sap;QLD6; ;4.226;55;3.707;23;271;47;57;36;30
R3;646;1444;CIKAVA  -  GROSUPLJE;0;2.141;273;Cikava;QLD6; ;12.414;41;10.950;72;855;129;168;111;88
R3;646;1195;GROSUPLJE - IVANČNA GOR.;0;13.765;436;Zgornja Draga;QLD5; ;1.967;34;1.714;21;108;42;34;6;8
R3;646;1196;IVANČNA GORICA(STUDENEC) - GRM;0;6.065;289;Ivančna Gorica;QLD6; ;6.640;33;5.729;12;363;100;220;92;91
R3;646;1197;GRM - PLUSKA;0;8.301;564;Medvedjek;ROČNO;07x1;1.350;20;1.189;2;65;29;15;10;20
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;ROČNO;07x1;5.050;25;4.453;52;310;15;120;25;50
R3;647;1151;GROSUPLJE ;0;308;;;P;;8.650;90;7.961;114;300;70;90;10;15
R3;647;1173;GROSUPLJE - MLAČEVO;0;2.317;275;Veliko Mlačevo;QLD5; ;6.728;61;5.930;39;463;81;105;27;22
R3;647;1174;MLAČEVO - PLEŠIVICA;0;3.230;276;Veliko Mlačevo 2;ROČNO;06x4;2.750;15;2.481;11;160;35;25;15;8
R3;647;1174;PLEŠIVICA - KRKA;3.230;15.062;;;P;;410;10;367;5;20;3;1;2;2
R3;647;1368;MLAČEVO - VIDEM;0;12.000;388;Malo Mlačevo;QLD5; ;3.051;18;2.640;24;206;56;73;19;15
R3;647;1368;VIDEM - RAŠICA;12.000;18.935;;;P;;1.630;35;1.482;15;65;25;4;1;3
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;;;P;;350;5;320;3;13;9;0;0;0
R3;648;3601;PRI CERKVI STRUGE - ZVIRČE;0;4.800;461;Zvirče 1;ROČNO;09x1;244;9;206;3;12;10;4;0;0
R3;648;3601;ZVIRČE - SMUKA;4.800;14.695;463;Zvirče 3;ROČNO;09x1;130;4;118;0;4;4;0;0;0
R3;649;2915;ZAGRADEC - AMBRUS-ŽVIRČE;0;10.951;462;Zvirče 2;ROČNO;09x1;265;3;237;0;16;9;0;0;0
R3;650;1159;ŽUŽEMBERK - PLUSKA;0;13.762;269;Dobrava;QLD5; ;716;18;601;10;38;13;28;4;4
R3;650;1160;PLUSKA - TREBNJE(ŠTEFAN);0;1.839;;;P;;1.500;20;1.275;90;67;29;5;6;8
R3;650;1161;TREBNJE(ŠTEFAN) - TREBNJE;0;1.800;;;P;;4.350;15;3.882;25;218;94;56;25;35
R3;651;1198;TREBNJE - NM(BUČNA VAS);0;15.959;290;Mirna Peč;QLD3; ;2.849;18;2.537;11;139;87;20;16;21
R3;651;0399;NOVO MESTO BUČNA VAS - KRKA;0;1.090;;;P;;11.100;20;9.575;25;790;250;215;100;125
R3;651;0252;KARTELJEVO - V. BUČNA VAS;0;1.900;194;NM Karteljevo;QLD5; ;5.870;23;5.459;37;29;110;110;51;51
R3;651;0252;V. BUČNA VAS - NM BUČNA VAS;1.900;2.710;;;P;;9.100;30;7.560;45;750;205;270;110;130
R3;652;1457;MORAVČE - ČATEŽ;0;6.200;283;Čatež;QLD5; ;298;3;256;2;16;9;11;0;1
R3;652;1457;ČATEŽ - TREBNJE;6.200;15.470;;;P;;400;2;373;2;10;8;5;0;0
R3;653;1363;SODRAŽICA - HRIB;0;11.150;385;Travna gora;ROČNO;08x1;1.220;6;1.095;7;74;30;3;2;3
R3;653;1364;HRIB - PODPLANINA;0;18.860;506;MP Podplanina;ROČNO;04x4;50;3;45;0;1;1;0;0;0
R3;654;3611;ŠTALCERJI - KOČ. REKA;0;5.835;465;Kočevska Reka;ROČNO;09x1;945;13;829;4;25;10;28;15;21
R3;655;6643;DOL. VAS  -  GOTEN. - KOČ. REKA;0;16.525;162;Grčarice;ROČNO;09x1;819;10;764;3;5;6;3;22;6
R3;656;3651;KOČEVSKA REKA - BOROVEC;0;6.035;;;P;;200;5;189;4;2;0;0;0;0
R3;656;3619;BOROVEC  -  DRAGARJI;0;3.498;;;P;;50;1;44;1;4;0;0;0;0
R3;656;3650;DRAGARJI - ZG. ČAČIČI ;0;1.371;;;P;;5;0;3;0;0;0;2;0;0
R3;656;3650;ZG. ČAČIČI - OSILNICA;1.371;5.173;;;P;;50;3;40;0;5;1;1;0;0
R3;657;3610;PETRINA - GRIVAC-MIRTOVIČI;0;11.325;743;Petrina 2;QLD3; ;286;10;242;6;25;2;1;0;0
R3;657;1345;BOSLJIVA LOKA - OSILNICA;0;9.520;445;Osilnica;ROČNO;09x1;207;2;192;0;8;5;0;0;0
R3;658;2517;DOBLIČE - SV.ANA-STARI TRG;0;9.865;468;Stari trg;ROČNO;09x4;616;16;552;0;31;12;2;1;2
R3;658;1450;STARI TRG;0;1.203;;;P;;630;10;594;1;15;10;0;0;0
R3;658;1433;STARI TRG - BREZOVICA;0;8.464;452;Jelenja vas;ROČNO;09x4;578;12;515;3;34;10;1;2;1
R3;659;3616;STARI TRG - KOT;0;3.599;;;P;;260;5;220;8;17;6;1;1;2
R3;659;2515;KOT - SODEVCI;0;780;509;MP Sodevci;ROČNO;08x1;190;3;168;0;19;0;0;0;0
R3;660;1179;ČRNOMELJ - DOLENJCI;0;9.810;281;Dolenjci 1;ROČNO;09x4;888;9;821;7;33;14;2;1;1
R3;660;1342;DOLENJCI - VRHOVCI;0;3.680;451;Dolenjci 2;ROČNO;09x4;963;8;895;5;36;14;3;1;1
R3;660;1342;VRHOVCI - ŽUNIČI;3.680;8.730;;;P;;400;2;379;6;9;2;1;0;1
R3;660;1342;ŽUNIČI - MP ŽUNIČI;8.730;9.390;508;MP Žuniči;ROČNO;09x4;26;0;25;0;1;0;0;0;0
R3;661;1210;MEJA RH - DRAŠIČI;0;5.000;301;Drašiči;ROČNO;05x1;550;0;491;4;40;5;8;1;1
R3;661;1210;DRAŠIČI - METLIKA;5.000;9.270;745;Drašiči;QLD5; ;754;13;677;4;37;9;12;1;1
R3;662;5407;METLIKA - RADOVIČI;0;3.000;;;P;;900;7;806;10;48;18;9;1;1
R3;662;5407;RADOVIČI - MP BOŽAKOVO;3.000;8.130;525;MP Božakovo;ROČNO;09x4;39;0;36;0;1;2;0;0;0
R3;663;5401;BUŠINJA VAS - RADOVICA;0;4.594;;;P;;200;4;165;1;10;11;9;0;0
R3;663;5404;RADOVICA - OSTRIŽ;0;3.500;;;P;;100;0;92;0;7;1;0;0;0
R3;664;2501;GABER -  URŠNA SELA-NOVO MESTO;0;22.107;164;Ljuben;QLD5; ;1.751;14;1.596;9;88;16;24;2;2
R3;665;1191;LJUBEŽ V LAZIH - SOPOTA;0;15.100;;;P;;240;2;219;2;2;8;6;1;0
R3;665;1191;SOPOTA - RADEČE;15.100;28.032;285;Jagnjenica;QLD5; ;1.344;25;1.138;8;102;23;43;2;3
R3;666;8115;SOPOTA - PODKUM-ZAGORJE;0;10.370;703;Zagorje 3;ROČNO;08x4;1.120;5;990;5;45;15;50;3;7
R3;667;1385;ZBURE - ŠMARJEŠKE TOPLICE;0;5.140;565;Zbure 2;QLD6; ;1.797;3;1.613;32;84;19;27;10;9
R3;667;1385;ŠMARJEŠKE TOPLICE - DOLENJE KRONOVO;5.140;6.850;402;Šmarješke Toplice;QLD; ;4.012;50;3.668;42;167;30;30;15;10
R3;668;5846;GABRJE - RATEŽ;0;5.581;475;Gabrje;ROČNO;07x1;770;9;709;6;27;2;9;3;5
R3;670;1244;BIZELJSKO  -  OREŠJE;0;5.260;435;MP Bizeljsko (Orešje);ROČNO;08x1;350;1;342;0;7;0;0;0;0
R3;671;2237;KRIŽAJ - PODBOČJE-ŠUTNA;0;3.846;191;Podbočje;ROČNO;07x1;950;9;883;5;34;8;10;1;0
R3;671;3921;ŠUTNA - PLANINA/PODBOČJU;0;9.814;;;P;;20;0;18;1;1;0;0;0;0
R3;672;1337;IMPOLJCA - ZAVRATEC;0;4.900;;;P;;1.500;2;1.407;20;45;23;2;0;1
R3;672;1338;ZAVRATEC - SMEDNIK;0;9.229;369;Raka;ROČNO;09x4;1.556;20;1.380;11;95;29;12;4;5
R3;672;3927;SMEDNIK - ZAMEŠKO-KOSTANJEVICA;0;9.257;183;Dolenje Ravno;ROČNO;08x4;1.350;15;1.223;7;35;25;20;10;15
R3;673;1340;DRNOVO - KRIŽAJ;0;5.705;371;Malo Mraševo;QLD; ;2.765;57;2.437;13;162;32;38;10;16
R3;674;1384;ZAVRATEC - ŠKOCJAN;0;10.495;401;Škocjan 2;ROČNO;07x1;1.160;25;987;16;87;22;13;4;6
R3;675;1207;ČATEŽ OB SAVI - MOKRICE;0;7.479;184;Ribnica;ROČNO;08x1;730;10;632;6;39;9;28;2;4
R3;675;1481;MOKRICE - OBREŽJE - SLOV. VAS;0;2.687;677;MP Slovenska vas;QLD3; ;2.492;13;2.315;16;140;8;0;0;0
R3;676;2204;SP. POHANCA - (R1-219);0;7.740;471;Artiče;QLD6; ;1.904;4;1.721;27;95;18;25;6;8
R3;676;2204;(R1-219) - KAPELE;7.740;10.120;;;P;;900;6;767;15;65;28;5;5;9
R3;676;2212;KAPELE ;0;1.028;;;P;;900;8;765;15;70;25;5;5;7
R3;676;2216;KAPELE - RAKOVEC;0;2.515;513;MP Rakovec;ROČNO;08x1;20;0;20;0;0;0;0;0;0
R3;677;2203;MP  NOVA VAS - PIŠECE;0;6.019;515;MP Nova vas;ROČNO;08x1;150;0;148;0;2;0;0;0;0
R3;677;2202;PIŠECE - ZG.POHANCA-KRŠKO;0;17.355;185;Zgornja Pohanca;ROČNO;08x4;660;8;613;2;30;4;2;0;1
R3;678;2215;ST.VAS - FIGAROV MOST;0;755;514;MP Stara vas;ROČNO;08x1;160;2;157;0;1;0;0;0;0
R3;679;1192;RADEČE - BREG;0;5.700;286;Loka;ROČNO;09x4;1.081;26;970;1;51;20;9;1;3
R3;679;3909;BREG - SEVNICA;0;8.100;709;Breg;ROČNO;09x4;814;17;731;3;36;19;6;1;1
R3;679;3909;SEVNICA - BLANCA;8.100;16.800;715;Sevnica;ROČNO;06x1;2.000;20;1.885;10;55;20;10;0;0
R3;679;3909;BLANCA - BRESTANICA;16.800;21.931;713;Brestanica;ROČNO;06x1;2.260;25;2.065;15;105;40;5;2;3
R3;680;1223;RIMSKE TOPLICE - JURKLOŠTER;0;15.040;;;P;;600;10;514;6;26;20;8;6;10
R3;680;1224;JURKLOŠTER - DEŽNO;0;6.490;;;P;;260;2;226;5;15;8;2;1;1
R3;681;4005;LAŠKO ;0;124;;;P;;9.300;70;8.148;160;519;288;64;21;30
R3;681;4006;LAŠKO - BREZE-ŠENTJUR;0;20.027;187;Šentrupert;ROČNO;07x1;380;5;349;5;11;4;0;2;4
R3;681;7233;ŠENTJUR(PODGORA - NOVA V);0;1.271;;;P;;1.500;45;1.347;36;64;8;0;0;0
R3;682;1441;LOKE - LEDINŠČICA;0;10.080;312;Ledinščica;ROČNO;06x4;210;1;176;5;15;6;2;2;3
R3;683;1169;LESIČNO - GOLOBINJEK;0;10.294;274;Lesično;ROČNO;06x4;810;10;736;8;35;10;8;1;2
R3;683;1414;IMENO - MP IMENO;0;1.015;415;MP Imeno;ROČNO;05x1;500;1;488;1;10;0;0;0;0
R3;684;7460;PRELASKO - BUČE-KOZJE;0;7.384;428;Buče;ROČNO;06x4;910;7;785;13;65;20;15;2;3
R3;685;7495;TEKAČEVO - ROGAŠKA SLATINA;0;4.114;;;P;;6.200;30;5.701;47;216;100;56;20;30
R3;685;7450;RODNE - MP RAJNKOVEC;0;1.733;517;MP Rajnkovec;ROČNO;09x1;610;0;609;0;0;1;0;0;0
R3;686;1278;TEPANJE - ŽIČE;0;3.750;568;Draža vas;ROČNO;07x1;2.970;20;2.671;24;138;58;29;12;18
R3;686;1279;ŽIČE - KARTUZIJA;0;6.900;;;P;;70;1;63;4;2;0;0;0;0
R3;686;1279;KARTUZIJA - DRAMLJE;6.900;14.224;;;P;;55;1;49;3;2;0;0;0;0
R3;687;7207;DOLE - PONIKVA-LOČE;0;14.140;135;Hotunje;QLD5; ;2.096;23;1.819;5;128;50;65;2;4
R3;688;1231;SLOV.KONJICE - ŽIČE;0;4.840;567;Slovenske Konjice;ROČNO;07x1;3.810;20;3.525;15;135;70;35;3;7
R3;688;1418;ŽIČE ;0;670;;;P;;3.500;15;3.160;15;155;62;62;11;20
R3;688;1232;ŽIČE - MLAČE;0;2.900;317;Žiče;QLD3; ;4.148;26;3.708;19;216;67;71;23;18
R3;688;1232;MLAČE - POLJČANE;2.900;9.184;667;Čadramska vas;QLD; ;2.857;33;2.554;20;156;36;45;6;7
R3;688;1233;POLJČANE - MAJŠPERK;0;16.270;318;Modraže;QLD; ;1.141;22;997;9;53;17;31;8;4
R3;689;6252;PODLEHNIK - KOZMINCI;0;3.563;;;P;;500;10;427;8;25;15;10;2;3
R3;689;6260;KOZMINCI - ROGATEC;0;15.471;481;Čermožiše;QLD5; ;498;9;427;8;25;10;14;2;3
R3;690;1234;MAJŠPERK - JUROVCI;0;12.605;145;Stogovci;ROČNO;05x4;550;6;478;9;30;11;15;0;1
R3;690;1235;TRŽEC - VIDEM;0;4.500;;;P;;1.010;9;839;8;140;14;0;0;0
R3;690;1235;VIDEM - ZG. LESKOVEC;4.500;15.965;521;MP Leskovec;ROČNO;09x1;338;0;286;27;17;5;0;3;0
R3;691;6251;ZAVRČ - DRENOVEC;0;7.280;753;Goričak;ROČNO;09x1;1.829;0;1.671;24;77;31;20;0;6
R3;692;6223;BORL - MP MEJE;0;7.703;520;MP Meje;ROČNO;09x1;256;0;239;0;7;10;0;0;0
R3;693;2302;NOVA CERKEV - SOCKA-VITANJE;0;10.320;;;P;;1.150;5;1.060;20;40;20;5;0;0
R3;694;1268;VELENJE - POLZELA;0;12.000;326;Arnače;QLD6; ;2.942;24;2.692;16;119;36;44;4;7
R3;694;1268;POLZELA - DOBRTEŠA VAS;12.000;15.392;40;Breg pri Polzeli;QLTC8; ;6.360;26;5.755;42;339;65;89;18;26
R3;695;8208;POLZELA ;0;724;;;P;;2.500;10;2.175;15;130;70;75;10;15
R3;695;7951;POLZELA - REČICA;0;5.410;36;Podvin pri Polzeli ;ROČNO;07x4;750;5;638;0;32;19;21;15;20
R3;695;1458;GORENJE - SOTESKA;0;2.710;578;Gorenje;QLD5; ;3.332;44;2.874;9;205;63;88;20;29
R3;696;7912;VELENJE - ŠKALE;0;6.538;31;Velenje;QLD6; ;4.531;8;4.139;14;193;102;58;8;9
R3;696;7919;ŠKALE - GRAŠKA  G.-ŠMIKLA;0;10.710;32;Plešivec;ROČNO;07x4;900;5;861;11;18;1;4;0;0
R3;696;6904;SL.GRADEC - MISL.DOBRAVA;0;10.440;33;Podgorje pri Slov. Gradcu;ROČNO;07x4;1.960;25;1.800;10;87;26;7;2;3
R3;697;5514;NAZARJE - GORNJI GRAD;0;13.979;175;Šmartno ob Dreti;ROČNO;08x4;1.100;23;999;19;32;17;4;2;4
R3;698;6505;MEŽICA - REHT;0;2.725;552;MP Mežica;ROČNO;09x1;301;24;268;0;6;3;0;0;0
R3;699;1263;DRAVOGRAD - ČRNEČE;0;2.500;;;P;;450;20;419;2;1;8;0;0;0
R3;699;1263;ČRNEČE - MP LIBELIČE;2.500;8.682;672;MP Libeliče;ROČNO;09x1;91;10;79;0;2;0;0;0;0
R3;700;1272;SL.KONJICE - OPLOTNICA;0;6.548;330;Oplotnica 2;ROČNO;06x1;2.250;15;2.098;30;55;30;15;2;5
R3;700;1273;OPLOTNICA - LOŽNICA;0;9.450;331;Ložnica;QLD3; ;3.958;19;3.609;33;156;53;69;11;8
R3;701;1270;RUTA - LOVRENC;0;13.400;328;Puščava;ROČNO;06x1;2.800;10;2.555;35;95;60;15;12;18
R3;701;1270;LOVRENC - PESEK;13.400;18.472;;;P;;310;0;303;0;4;3;0;0;0
R3;701;1430;PESEK - ROGLA;0;15.000;327;Pesek;ROČNO;06x1;120;1;111;2;4;0;2;0;0
R3;701;1430;ROGLA - ZREČE;15.000;17.700;734;Boharina;QLD5; ;1.135;17;1.009;18;53;16;15;2;5
R3;701;1430;ZREČE - ZEČE;17.700;21.284;711;Zreče;QLD6; ;8.282;40;7.552;93;394;78;69;17;39
R3;702;2703;DRAVOGRAD - TRBONJE;0;7.150;483;Trbonje 1;ROČNO;09x1;218;1;183;0;25;4;5;0;0
R3;702;2703;TRBONJE - GORTINA;7.150;7.900;485;Trbonje 3;ROČNO;09x1;943;15;834;5;51;25;13;0;0
R3;702;2704;TRBONJE - VUZENICA;0;7.440;484;Trbonje 2;ROČNO;09x1;771;15;683;5;36;24;8;0;0
R3;702;2704;VUZENICA - VUHRED;7.440;13.300;;;P;;900;15;804;7;40;25;7;1;1
R3;703;6307;MUTA ;0;830;;;P;;2.100;25;1.957;10;65;25;15;1;2
R3;703;6304;MUTA - GORTINA;0;1.610;571;Muta;ROČNO;07x1;1.360;20;1.261;15;45;19;0;0;0
R3;703;6303;GORTINA - BISTRIŠKI JAREK;0;6.330;482;Muta;ROČNO;08x4;500;10;453;1;23;6;5;1;1
R3;704;1353;RADLJE - RIBNICA;0;12.300;378;Vuhred;ROČNO;09x1;901;5;794;6;54;15;23;3;1
R3;704;1355;RIBNICA - BREZNO;0;10.245;379;Podvelka;ROČNO;09x1;1.134;8;994;16;49;29;33;1;4
R3;705;1432;RUŠE - PUŠČAVA;0;10.100;705;Fala;ROČNO;08x4;1.000;9;908;12;44;13;6;3;5
R3;706;6301;OŽBALT - ZG. KAPLA;0;14.230;486;Ožbalt;ROČNO;08x4;440;4;389;4;27;6;7;1;2
R3;706;8802;HAJDIČEV MLIN - GRADIŠČE;0;2.400;;;P;;120;0;112;0;2;6;0;0;0
R3;707;8801;SP.SELNICA - DUH NA OSTREM VRHU;0;13.285;;;P;;120;0;112;0;2;6;0;0;0
R3;708;1330;ZG.KUNGOTA - MP PLAČ;0;5.480;;;P;;110;0;104;1;3;1;1;0;0
R3;709;8614;MB (MELJSKA CESTA) ;0;1.020;;;P;;1.000;10;910;20;50;5;5;0;0
R3;709;8615;MB POBREŽJE - MALEČNIK;0;750;572;Malečnik;ROČNO;07x1;10.000;15;9.350;43;507;35;40;4;6
R3;709;8615;MALEČNIK - PERNICA;750;6.750;488;Celestrina;QLD5; ;3.956;39;3.662;24;174;28;26;1;2
R3;710;1292;MARIBOR - DVORJANE;0;11.965;342;Dogoše;QLTC8; ;11.976;80;11.044;58;609;75;84;6;20
R3;710;1292;DVORJANE - PTUJ;11.965;24.748;438;Vurberk;QLD3; ;3.351;17;3.136;4;121;47;11;6;9
R3;710;0247;PTUJ - HAJDINA;0;2.719;637;Ptuj Zahod;QLD6; ;17.379;80;15.540;110;983;210;264;79;113
R3;710;0352;HAJDINA - TURNIŠČE;0;3.340;;;P;;4.000;30;2.670;100;360;190;300;100;250
R3;711;9006;FRAM - RAČE;0;2.312;421;Rače;ROČNO;07x4;5.850;45;5.229;8;380;94;62;15;17
R3;711;9014;RAČE;0;550;;;P;;1.640;15;1.505;33;49;22;16;0;0
R3;711;9013;RAČE - KUNGOTA-KIDRIČEVO;0;10.888;311;Brunšvik;ROČNO;02x4;2.300;20;2.123;4;120;25;6;0;2
R3;712;1331;ŽIHLAVA - GABERNIK;0;13.000;;;P;;500;5;444;4;25;14;4;2;2
R3;712;1331;GABERNIK - ROGOZNICA(PTUJ);13.000;21.173;363;Pacinje;QLD5; ;2.897;46;2.531;19;160;54;67;8;12
R3;713;4910;LJUTOMER - DORNAVA;0;24.800;733;Savci;ROČNO;09x4;901;14;787;13;41;30;9;2;5
R3;713;4910;DORNAVA - KRIŽ.SPUHLJA;24.800;28.500;433;Dornava;QLD5; ;3.956;27;3.494;33;221;72;90;8;11
R3;713;4910;KRIŽ.SPUHLJA - PTUJ;28.500;31.230;425;Rogoznica;ROČNO;07x4;7.000;30;6.284;40;370;120;150;2;4
R3;714;1293;SV. JURIJ OB ŠČAVNICI - GRABONOŠ;0;2.879;;;P;;1.200;10;940;25;70;40;20;30;65
R3;714;2806;GRABONOŠ - SP. IVANJCI;0;2.170;594;Spodnji Ivanjci - 1;ROČNO;09x4;968;15;839;10;56;26;13;5;4
R3;714;2807;SP.IVANJCI - GORNJA RADGONA;0;9.512;595;Spodnji Ivanjci - 2;ROČNO;09x4;1.133;21;974;19;62;36;12;6;3
R3;715;5645;M.SOBOTA - LEMERJE;0;5.800;42;Puconci;ROČNO;07x4;2.620;17;2.377;16;137;48;14;4;7
R3;715;5645;LEMERJE - SKAKOVCI;5.800;8.500;490;Lemerje 3;ROČNO;06x4;2.500;10;2.301;25;110;30;15;4;5
R3;715;5645;LEMERJE - SKAKOVCI;8.500;14.150;491;Lemerje 2;ROČNO;06x4;990;5;899;6;50;15;7;3;5
R3;716;5637;LEMERJE - GRAD;0;11.210;489;Bodonci;QLD5; ;871;10;782;11;41;9;14;1;3
R3;716;5640;GRAD;0;1.450;;;P;;650;4;593;10;20;21;2;0;0
R3;716;5630;GRAD - KUZMA;0;4.695;;;P;;500;3;456;8;15;16;2;0;0
R3;717;1297;CANKOVA;0;822;;;P;;350;4;336;0;10;0;0;0;0
R3;717;5614;CANKOVA - GERLINCI;0;5.200;;;P;;100;1;92;1;2;3;1;0;0
R3;717;5615;KOROVCI ;0;420;;;P;;80;0;80;0;0;0;0;0;0
R3;717;5616;GERLINCI ;0;355;;;P;;50;0;50;0;0;0;0;0;0
R3;718;5620;PERTOČA - FIKŠINCI;0;4.688;;;P;;50;0;45;1;2;2;0;0;0
R3;718;5619;FIKŠINCI ;0;984;;;P;;25;0;23;0;1;1;0;0;0
R3;719;5621;ROGAŠOVCI - KRAMAROVCI;0;2.953;;;P;;50;0;45;1;2;2;0;0;0
R3;719;5622;KRAMAROVCI ;0;630;;;P;;50;0;50;0;0;0;0;0;0
R3;720;5624;SOTINA - SOTINA;0;2.266;;;P;;50;0;50;0;0;0;0;0;0
R3;721;1317;PETROVCI - KUZMA;0;16.360;356;Dolič;ROČNO;09x4;689;13;609;10;34;16;7;0;0
R3;721;1317;KUZMA - MP KUZMA;16.360;19.748;;;P;;1.100;6;1.012;10;35;20;10;3;4
R3;722;1446;MP MARTINJE - MARTINJE;0;310;524;MP Martinje;ROČNO;09x4;108;6;94;0;5;2;1;0;0
R3;723;5691;ŠALOVCI - ČEPINCI;0;6.638;;;P;;150;1;140;2;3;2;2;0;0
R3;723;5657;ČEPINCI - MEJA MADŽARSKA;0;2.524;;;P;;100;0;100;0;0;0;0;0;0
R3;724;5693;HODOŠ - DOMANJŠEVCI;0;5.055;;;P;;100;0;95;1;2;1;1;0;0
R3;724;5694;DOMANJŠEVCI ;0;1.060;;;P;;100;0;95;1;2;1;1;0;0
R3;724;5661;DOMANJŠEVCI - BERKOVCI;0;3.770;;;P;;100;0;95;1;2;1;1;0;0
R3;724;4210;BERKOVCI - KOBILJE;0;12.943;;;P;;320;1;300;4;6;4;3;1;1
R3;725;5672;MARTJANCI - SEBEBORCI;0;3.167;43;Sebeborci;ROČNO;07x4;2.000;22;1.842;14;75;26;17;2;2
R3;725;5677;SEBEBORCI - TRAKŠAROV BREG;0;3.973;;;P;;1.000;7;927;9;41;15;1;0;0
R3;725;5678;TRAKŠAROV BREG -  FOKOVCI;0;440;;;P;;490;3;453;5;21;8;0;0;0
R3;725;5668;FOKOVCI - PROSENJAKOVCI;0;7.693;492;Fokovci;ROČNO;07x1;850;10;782;9;38;8;1;1;1
R3;726;1321;RENKOVCI - ČRENŠOVCI;0;8.219;359;Turnišče;QLTC8; ;2.785;21;2.531;25;138;24;35;5;6
R3;726;1322;ČRENŠOVCI - RAZKRIŽJE;0;6.210;360;Sr. Bistrica;QLTC8; ;1.940;24;1.721;8;112;24;26;6;19
R3;726;1324;STROČJA VAS - PAVLOVCI;0;13.277;140;Miklavž pri Ormožu;QLD; ;927;20;819;7;53;12;13;1;2
R3;727;1326;RAZKRIŽJE - MEJA RH;0;475;;;P;;450;2;438;0;10;0;0;0;0
R3;728;1148;ŠKOFLJICA - IG;0;5.325;161;Ig;ROČNO;08x4;1.140;8;866;0;124;32;60;20;30
R3;728;4815;IG - IŠKA VAS;0;3.800;;;P;;1.000;1;929;20;45;5;0;0;0
R3;728;4815;IŠKA VAS - KRIM;3.800;14.000;;;P;;80;1;70;2;5;2;0;0;0
R3;728;4815;KRIM - RAKITNA;14.000;19.440;158;Rakitna;ROČNO;09x4;37;1;33;1;1;1;0;0;0
R3;729;4206;HOTIZA - VELIKA POLANA;0;3.317;47;Velika Polana;ROČNO;07x4;880;16;778;10;46;22;5;1;2
R3;729;4207;VELIKA POLANA - LIPA-BELTINCI;0;8.781;46;Lipa;ROČNO;07x4;1.700;8;1.576;14;62;15;14;5;6
R3;730;4104;ŽICE - SV. ANA-ZG. ŠČAVNICA;0;5.835;30;Sveta Ana;ROČNO;07x4;1.210;6;1.131;15;36;11;7;2;2
