Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. začetka;Stac. konca;Števno mesto;Tip pr. odseka;Tip avt. števca;Leto roč. (avt.) štetja;Ime števnega mesta;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.
R3;608;1067;GRGAR-LOKVE;3.000;19.400;225;O;;03x4;Solkan - Lokve;1.100;9;1.035;3;32;12;5;4
R3;608;1065;LOKVE-ČEPOVAN;0;5.440;224;O;;03x4;Lokve;70;6;62;0;1;1;0;0
R3;608;1068;ČEPOVAN-DOL.TREBUŠA;0;10.870;449;O;;03x4;Dolenja Trebuša 2;280;8;250;0;17;2;2;1
R3;609;2117;AJDOVŠČINA-LOKAV.-PREDMEJA;0;11.622;456;O;;01x4;Lokavec;920;11;848;2;37;14;6;2
R3;609;1064;PREDMEJA-LOKVE;0;11.575;;P;;;;120;20;86;1;4;9;0;0
R3;609;1066;ČEPOVAN-MOST NA SOČI;0;13.220;;P;;;;160;25;111;2;10;12;0;0
R3;610;1370;D.TREBUŠA-SP.IDRIJA;0;21.990;390;O;;03x4;Dolenja Trebuša;150;1;144;0;4;0;1;0
R3;610;1371;PEČNIK(MAROF)-ŽIRI;0;10.546;;P;;;;500;8;438;9;24;8;8;5
R3;611;1024;DORNBERK-SELO;0;5.150;208;O;;03x1;Selo;1.900;8;1.650;25;132;51;19;15
R3;612;1042;PLAVE-GONJAČE;0;6.190;213;O;;04x4;Plave;610;9;542;2;40;14;3;0
R3;613;1437;AJŠEVICA-KROMBERK;0;2.200;209;O;QLD6_selitev;;Kromberk;15.745;48;14.500;45;684;188;112;168
R3;613;1437;KROMBERK-NOVA GORICA;2.200;3.960;;P;;;;22.500;54;20.473;70;930;475;200;298
R3;614;1046;ŠEMPETER-MIREN;0;5.536;214;O;;05x4;Miren;6.963;46;6.426;28;270;112;42;39
R3;614;1047;MIREN-OPATJE SELO;0;7.771;;P;;;;750;5;695;3;24;15;4;4
R3;614;1048;OPATJE SELO-KOMEN;0;14.885;215;O;;05x4;Kostanjevica;574;15;487;8;40;16;6;2
R3;614;1049;KOMEN-ŠTANJEL;0;8.815;216;O;;01x4;Štanjel;900;14;793;7;49;25;7;5
R3;614;1050;ŠTANJEL-MANČE;0;11.750;217;O;;01x4;Manče;1.000;9;904;4;51;21;9;2
R3;615;5736;TRI HIŠE-PRIKLJUČEK VOGRSKO;0;2.850;473;O;QLD3;;Vogrsko 2;4.688;49;4.125;13;267;86;106;42
R3;615;5736;PRIKL.  VOGRSKO-VOLČJA DRAGA;2.850;6.257;252;O;QLD6;;Vogrsko;7.698;26;6.683;19;432;152;187;199
R3;615;5740;VOLČJA DRAGA-RENČE;0;3.200;472;O;QLD5;;Bukovica;2.694;29;2.385;8;154;44;53;21
R3;615;5740;RENČE-KRIŽ. CIJAN;3.200;4.975;;P;;;;3.500;15;3.055;35;243;100;35;17
R3;616;1056;GORJANSKO-KLARIČI;0;10.095;422;O;;05x4;Brestovica;280;6;250;2;17;4;1;0
R3;617;1054;KOMEN-GORJANSKO;0;3.257;218;O;;05x4;Komen;1.365;20;1.241;6;66;23;8;1
R3;617;1055;GORJANSKO-ŽEKENC;0;2.876;;P;;;;500;3;482;1;13;1;0;0
R3;618;6807;BRANIK-KOMEN;0;7.725;457;O;;05x4;Tomačevica;869;11;770;7;53;21;6;1
R3;618;6805;KOMEN -KRAJNA VAS;0;8.104;458;O;;05x4;Volčji Grad;1.106;11;979;4;72;31;8;1
R3;618;6804;KRAJNA VAS-DUTOVLJE;0;2.320;;P;;;;900;9;814;5;42;25;5;0
R3;619;1025;DUTOVLJE-REPENTABOR;0;5.422;419;O;;01x4;Dutovlje - Repentabor;1.450;10;1.318;5;63;23;29;2
R3;620;6831;ŠTORJE-ŠTANJEL;0;11.249;453;O;;05x4;Ponikve;578;7;509;4;38;15;3;2
R3;621;1412;KALCE-PODKRAJ;0;15.000;497;O;;03x4;Hrušica;1.100;9;954;3;91;31;6;6
R3;621;1412;PODKRAJ-COL;15.000;19.927;;P;;;;1.200;11;1.014;5;105;49;8;8
R3;622;6845;DIVAČA-GORIČE;0;3.850;59;O;;05x4;Vremski Britof 1;2.194;16;1.940;8;108;51;36;35
R3;622;6848;GORIČE-KOŠANA-KAL;0;16.245;80;O;;04x1;Vremski Britof 2;530;0;466;1;40;13;5;5
R3;623;3718;KASTELEC-PODGORJE;0;10.928;505;O;;04x1;Podgorje;400;4;371;3;16;3;1;2
R3;624;3721;LOKA-PODPEČ-RAKITOVEC;0;15.513;501;O;;04x1;Rakitovec;30;2;26;1;0;1;0;0
R3;625;1061;BERTOKI-DVORI;0;7.500;221;O;QLD5;;Vrtine;4.364;19;4.200;14;21;104;4;2
R3;625;1061;DVORI-GRAČIŠČE;7.500;14.206;;P;;;;560;4;524;1;21;3;7;0
R3;626;3726;GRAČIŠČE-BREZOVICA;0;8.517;732;O;;04x1;Brezovica;80;1;79;0;0;0;0;0
R3;627;3716;ČRNI KAL - OSP;0;4.220;;P;;;;300;1;287;6;6;0;0;0
R3;628;1427;DRAGONJA-SEČOVLJE;0;3.050;702;O;;02x4;Dragonja;2.500;40;2.160;17;150;100;30;3
R3;629;1381;VALETA-PIRAN;0;866;;P;;;;11.100;30;10.450;30;292;191;58;49
R3;629;1479;VALETA-BELI KRIŽ-PIRAN;0;2.863;;P;;;;6.200;60;5.705;30;300;60;40;5
R3;630;1069;PREM-OBROV;0;18.596;226;O;;03x1;Prem;650;9;608;6;18;7;1;1
R3;630;1070;OBROV-GOLAC;0;8.650;;P;;;;75;3;68;2;2;0;0;0
R3;631;3223;STAROD-MEJA RH;0;3.130;;P;;;;15;0;15;0;0;0;0;0
R3;632;1378;IL.BISTRICA-ZABIČE;0;9.570;396;O;;04x1;Vrbovo;1.490;10;1.397;8;60;7;3;5
R3;632;1378;ZABIČE-NOVOKRAČINE;9.570;17.660;;P;;;;150;1;143;1;3;1;1;0
R3;632;3224;JELŠANE-NOVOKRAČINE;0;3.441;;P;;;;150;1;143;3;3;0;0;0
R3;633;1099;BITNJE-JEREKA;0;1.934;239;O;;04x4;Jereka;1.650;6;1.538;20;65;15;1;5
R3;633;1098;JEREKA-JEZERO;0;6.800;;P;;;;1.800;8;1.666;53;37;28;1;7
R3;634;1104;JAVORNIK-GORJE;0;8.264;241;O;;02x4;Kočna;1.750;26;1.605;7;84;22;4;2
R3;634;1094;GORJE-BLED;0;3.430;235;O;QLD5;;Spodnje Gorje;4.847;53;4.418;40;188;78;48;22
R3;635;1121;LESCE-K.GORICA-LIPNICA;0;11.355;250;O;;02x4;Kamna Gorica 1;1.900;35;1.699;20;80;40;20;6
R3;635;1122;LIPNICA-KROPA;0;2.000;251;O;;02x4;Kamna Gorica 2;1.170;14;1.052;35;45;17;5;2
R3;635;1122;KROPA-RUDNO;2.000;15.217;;P;;;;210;3;180;0;15;0;0;12
R3;635;1127;RUDNO-ČEŠNJICA;0;2.270;;P;;;;190;2;165;2;10;0;0;11
R3;636;1126;LIPNICA-GOBOVCE;0;5.930;254;O;;02x4;Kamna Gorica 3;1.880;15;1.581;21;84;40;89;50
R3;636;1126;GOBOVCE-PODBREZJE;5.930;7.420;;P;;;;4.000;17;3.728;25;130;20;10;70
R3;636;1126;PODBREZJE-PODTABOR;7.420;9.350;;P;;;;3.000;3;2.838;12;50;17;50;30
R3;636;1126;PODTABOR-ZVIRČE;9.350;10.000;;P;;;;1.500;2;1.426;2;20;10;30;10
R3;637;0368;HRUŠICA-PLAVŽ;0;2.450;;P;;;;7.500;45;6.825;180;200;140;60;50
R3;637;0368;PLAVŽ-JESENICE;2.450;4.250;;P;;;;13.000;40;12.200;200;300;120;75;65
R3;637;0368;JESENICE-JAVORNIK;4.250;6.370;;P;;;;15.500;70;14.355;200;580;130;80;85
R3;637;0206;JAVORNIK-ŽIROVNICA;0;5.050;603;O;QLD5;;Moste pri Žirovnici;6.256;55;5.691;78;245;89;36;62
R3;637;1459;ŽIROVNICA-VRBA;0;3.580;;P;;;;5.000;27;4.513;90;200;80;40;50
R3;638;1131;ŽIROVNICA-BEGUNJE;0;6.290;256;O;;02x4;Begunje 1;1.680;22;1.552;22;65;14;4;1
R3;638;1132;BEGUNJE-BISTRICA(TRŽIČ);0;10.420;257;O;;05x4;Begunje 2;936;25;855;9;39;5;2;1
R3;639;1141;LJ(ŠENTVID-ŠMARTNO);0;3.000;325;O;QLD6;;Lj Tacen;11.290;66;10.582;64;439;77;42;20
R3;639;1141;LJ(ŠMARTNO)-VODICE;3.000;10.800;260;O;;02x4;Šmartno;2.450;16;2.279;16;94;29;9;7
R3;639;1142;VODICE-SP.BRNIK;0;5.100;261;O;QLD5;;Spodnji Brnik;5.936;46;5.434;21;225;113;61;36
R3;639;1143;SP.BRNIK-CERKLJE;0;4.558;;P;;;;3.600;19;3.422;19;73;37;26;4
R3;640;1373;RAKEK-LOGATEC;0;14.035;392;O;;03x4;Logatec;2.950;23;2.643;25;166;59;16;18
R3;641;1369;LJUBLJANICA-POL.GRADEC;0;9.100;;P;;;;300;0;228;8;25;25;11;3
R3;641;1369;POL.GRADEC-DOBROVA;9.100;19.500;389;O;;03x4;Dvor;2.700;10;2.480;27;120;40;19;4
R3;641;1369;DOBROVA-LJ(DOLGI MOST);19.500;23.456;;P;;;;5.300;5;4.800;64;165;162;88;16
R3;642;1146;VRHNIKA-PODPEČ;0;16.678;265;O;;05x4;Podpeč;2.401;15;2.188;7;137;23;18;13
R3;642;1147;PODPEČ-IG;0;8.960;266;O;;04x4;Jezero;1.320;30;1.174;12;70;16;8;10
R3;642;1150;IG;0;820;;P;;;;3.600;57;3.302;21;111;55;21;33
R3;642;1360;IG-LJ(PERUZZIJEVA);0;7.413;383;O;QLD5;;Ig 2;6.637;24;6.171;37;300;53;38;14
R3;643;1436;PODPEČ-RAKITNA;0;11.200;700;O;;05x4;Preserje;1.089;27;995;16;39;6;5;1
R3;643;1362;RAKITNA-CERKNICA;0;18.195;;P;;;;270;5;242;6;8;6;2;1
R3;644;1356;LJ(ŠMARTIN.)-ŠENTJAKOB;0;3.931;380;O;QLD6_selitev;;Sneberje;8.790;37;8.160;53;400;82;45;13
R3;644;1357;ŠENTJAKOB-DOMŽALE;0;6.180;381;O;QLD6_selitev;;Podgorica;8.404;34;7.703;46;437;103;62;19
R3;644;1358;DOMŽALE-DUPLICA;0;6.090;382;O;QLD6_selitev;;Nožice;9.784;37;8.861;78;503;142;100;63
R3;645;1188;LJ(LITIJSKA)-ZADVOR;0;2.672;;P;;;;4.100;26;3.959;33;57;19;4;2
R3;645;1189;ZADVOR-ŠMARTNO/LITIJI;0;26.433;437;O;;02x4;Besnica;1.300;10;1.201;3;52;21;13;0
R3;646;1194;ŠKOFLJICA - ŠMARJE-SAP;0;3.726;;P;;;;700;11;552;50;52;25;4;6
R3;646;1443;ŠMARJE-SAP - CIKAVA;0;2.761;288;O;;02x4;Šmarje - Sap;3.450;31;3.049;64;212;61;20;13
R3;646;1444;CIKAVA - GROSUPLJE;0;2.141;273;O;QLD5;;Cikava;11.345;36;9.927;73;623;211;300;175
R3;646;1195;GROSUPLJE-IVANČNA GOR.;0;13.815;436;O;QLD5;;Zgornja Draga;1.802;23;1.556;18;98;38;54;15
R3;646;1196;IVANČNA GORICA(STUDENEC)-GRM;0;6.065;289;O;QLD6;;Ivančna Gorica;9.864;30;8.689;19;545;146;207;228
R3;646;1197;GRM-PLUSKA;0;8.301;;P;;;;750;2;677;2;32;20;7;10
R3;647;1172;PEROVO-GROSUPLJE;0;1.480;;P;;;;6.400;70;5.868;86;223;125;9;19
R3;647;1151;GROSUPLJE;0;250;;P;;;;8.600;93;7.894;114;296;166;12;25
R3;647;1173;GROSUPLJE-MLAČEVO;0;2.350;275;O;QLD5;;Veliko Mlačevo;6.340;41;5.693;34;357;72;103;40
R3;647;1174;MLAČEVO-PLEŠIVICA;0;3.230;276;O;;02x4;Veliko Mlačevo 2;2.900;21;2.654;12;146;41;17;9
R3;647;1174;PLEŠIVICA-KRKA;3.230;15.062;;P;;;;270;3;251;2;9;3;1;1
R3;647;1368;MLAČEVO-VIDEM;0;12.000;388;O;QLD5;;Malo Mlačevo;2.786;13;2.491;17;125;62;47;31
R3;647;1368;VIDEM-RAŠICA;12.000;18.935;;P;;;;1.530;31;1.410;12;43;27;4;3
R3;648;2912;VIDEM-PRI CERKVI STRUGE;0;10.392;;P;;;;310;2;283;3;13;9;0;0
R3;648;3601;PRI CERKVI STRUGE-ZVIRČE;0;4.800;461;O;;05x1;Zvirče 1;277;2;243;5;15;9;1;2
R3;648;3601;ZVIRČE-SMUKA;4.800;14.695;463;O;;05x1;Zvirče 3;221;2;191;5;13;7;1;2
R3;649;2915;ZAGRADEC-AMBRUS-ŽVIRČE;0;10.951;462;O;;05x1;Zvirče 2;107;2;94;0;8;1;0;2
R3;650;1159;ŽUŽEMBERK-PLUSKA;0;13.762;269;O;QLD5;05x1;Dobrava;747;11;627;9;39;20;28;13
R3;650;1160;PLUSKA-TREBNJE(ŠTEFAN);0;1.839;;P;;;;1.500;18;1.257;111;67;29;5;13
R3;650;1161;TREBNJE(ŠTEFAN)-TREBNJE;0;1.800;;P;;;;4.300;10;3.838;25;218;94;56;59
R3;651;1198;TREBNJE-NM(BUČNA VAS);0;15.959;290;O;QLD3;;Mirna Peč;2.941;16;2.610;9;151;116;28;11
R3;652;1457;MORAVČE-ČATEŽ;0;6.200;283;O;;02x4;Velika Loka;2.250;10;1.949;7;145;70;36;33
R3;652;1457;ČATEŽ-TREBNJE;6.200;15.470;;P;;;;400;2;376;2;7;8;5;0
R3;653;1363;SODRAŽICA-HRIB;0;11.150;385;O;;04x4;Travna gora;920;2;820;5;65;25;1;2
R3;653;1364;HRIB-PODPLANINA;0;18.860;506;O;;04x4;MP Podplanina;40;1;37;0;1;1;0;0
R3;654;3611;ŠTALCERJI-KOČ. REKA;0;5.835;465;O;;05x1;Kočevska Reka;1.196;8;1.072;16;46;11;11;32
R3;655;6643;DOL. VAS - GOTEN. - KOČ. REKA;0;16.525;162;O;;05x1;Grčarice;718;2;639;5;45;10;6;11
R3;656;3651;KOČEVSKA REKA-BOROVEC;0;6.035;;P;;;;200;5;174;4;17;0;0;0
R3;656;3619;BOROVEC - DRAGARJI;0;3.498;;P;;;;50;1;44;1;4;0;0;0
R3;656;3650;DRAGARJI-OSILNICA;0;5.173;;P;;;;0;0;0;0;0;0;0;0
R3;657;3610;PETRINA-GRIVAC-MIRTOVIČI;0;11.325;;P;;;;350;10;301;6;31;1;1;0
R3;657;1345;BOSLJIVA LOKA-OSILNICA;0;9.520;445;O;;04x1;Osilnica;150;0;136;1;13;0;0;0
R3;658;2517;DOBLIČE-SV.ANA-STARI TRG;0;9.865;468;O;;05x4;Stari trg;552;9;485;4;41;10;2;1
R3;658;1450;STARI TRG;0;1.203;;P;;;;570;2;562;1;3;1;0;1
R3;658;1433;STARI TRG-BREZOVICA;0;8.464;452;O;;05x4;Jelenja vas;554;10;490;7;32;12;1;2
R3;659;3616;STARI TRG-KOT;0;3.599;;P;;;;250;1;214;8;17;6;1;3
R3;659;2515;KOT-SODEVCI;0;780;509;O;;04x1;MP Sodevci;40;0;37;0;3;0;0;0
R3;660;1179;ČRNOMELJ-DOLENJCI;0;9.810;281;O;;05x1;Dolenjci 1;845;11;766;18;42;3;3;2
R3;660;1342;DOLENJCI-VRHOVCI;0;3.680;451;O;;05x1;Dolenjci 2;1.032;13;941;12;51;5;5;5
R3;660;1342;VRHOVCI-ŽUNIČI;3.680;8.730;;P;;;;420;2;399;6;9;2;1;1
R3;660;1342;ŽUNIČI-MP ŽUNIČI;8.730;9.390;508;O;;04x1;MP Žuniči;17;0;17;0;0;0;0;0
R3;661;1210;MEJA RH-DRAŠIČI;0;5.000;301;O;;05x1;Drašiči;570;0;511;4;40;5;8;2
R3;661;1210;DRAŠIČI-METLIKA;5.000;9.270;;P;;;;2.500;12;2.354;15;75;27;14;3
R3;662;5407;METLIKA-RADOVIČI;0;3.000;;P;;;;1.600;7;1.506;10;48;18;9;2
R3;662;5407;RADOVIČI-MP BOŽAKOVO;3.000;8.130;525;O;;04x1;MP Božakovo;50;0;48;0;2;0;0;0
R3;663;5401;BUŠINJA VAS-RADOVICA;0;4.594;;P;;;;200;4;165;1;10;11;9;0
R3;663;5404;RADOVICA-OSTRIŽ;0;3.500;;P;;;;100;0;92;0;7;1;0;0
R3;664;2501;GABER- URŠNA SELA-NOVO MESTO;0;22.107;164;O;;03x1;Birčna Vas;1.500;24;1.357;10;70;20;15;4
R3;665;1191;VEL. REKA-SOPOTA;0;15.100;;P;;;;240;2;220;2;8;6;1;1
R3;665;1191;SOPOTA-RADEČE;15.100;28.050;285;O;;04x4;Jagnjenica;2.260;12;2.072;13;90;50;6;17
R3;666;8115;SOPOTA-PODKUM-ZAGORJE;0;10.370;703;O;;04x1;Zagorje 3;1.010;0;949;11;35;11;2;2
R3;667;1385;ZBURE-ŠMARJEŠKE TOPLICE;0;5.140;;P;;;;1.500;13;1.278;20;114;30;35;10
R3;667;1385;ŠMARJEŠKE TOPLICE-MAČKOVEC;5.140;13.886;402;O;QLD6_selitev;;Šmarješke Toplice;3.532;13;3.236;32;152;42;41;16
R3;668;5846;GABRJE-RATEŽ;0;5.581;;P;;;;500;2;445;22;19;10;1;1
R3;669;1202;DOBRUŠKA V.-ŠENTJERNEJ;0;5.702;293;O;QLD5;;Drama;2.301;13;2.018;9;102;63;70;26
R3;670;1244;BIZELJSKO - OREŠJE;0;5.260;435;O;;00x1;MP Bizeljsko (Orešje);150;3;137;0;10;0;0;0
R3;671;2237;KRIŽAJ-PODBOČJE-ŠUTNA;0;3.846;191;O;;04x4;Podbočje;640;5;591;4;25;7;7;1
R3;671;3921;ŠUTNA-PLANINA/PODBOČJU;0;9.814;;P;;;;20;0;18;1;1;0;0;0
R3;672;1337;IMPOLJCA-ZAVRATEC;0;4.900;;P;;;;1.000;2;907;20;45;23;2;1
R3;672;1338;ZAVRATEC-SMEDNIK;0;9.229;369;O;;05x4;Raka;993;5;903;12;54;12;5;2
R3;672;3927;SMEDNIK-ZAMEŠKO-KOSTANJEVICA;0;9.257;183;O;;04x1;Dolenje Ravno;710;1;618;7;35;25;15;9
R3;673;1340;DRNOVO-KRIŽAJ;0;5.705;371;O;QLD6_selitev;;Malo Mraševo;2.651;27;2.403;5;122;34;38;22
R3;674;1384;ZAVRATEC-ŠKOCJAN;0;10.495;401;O;;03x4;Škocjan 2;1.050;3;910;15;84;19;11;8
R3;675;1207;ČATEŽ OB SAVI-MOKRICE;0;7.479;184;O;;04x4;Ribnica;950;5;827;6;50;13;40;9
R3;675;1481;MOKRICE - OBREŽJE - SLOV. VAS;0;2.687;677;O;QLD3;;MP Slovenska vas;2.896;5;2.849;3;29;10;0;0
R3;676;2204;SP. POHANCA-KAPELE;0;10.120;471;O;;03x1;Artiče;2.150;12;1.971;32;84;29;9;13
R3;676;2212;KAPELE;0;1.028;;P;;;;2.100;6;1.940;30;77;28;5;14
R3;676;2216;KAPELE-RAKOVEC;0;2.515;513;O;;04x4;MP Rakovec;40;0;40;0;0;0;0;0
R3;677;2203;MP  NOVA VAS-PIŠECE;0;6.019;515;O;;04x4;MP Nova vas;50;0;49;0;1;0;0;0
R3;677;2202;PIŠECE-ZG.POHANCA-KRŠKO;0;17.355;185;O;;04x4;Zgornja Pohanca;500;4;474;2;17;2;1;0
R3;678;2215;ST.VAS-FIGAROV MOST;0;755;514;O;;04x4;MP Stara vas;110;1;108;0;1;0;0;0
R3;679;1192;RADEČE-BREG;0;5.700;286;O;;04x4;Loka;1.170;10;1.085;2;55;15;2;1
R3;679;3909;BREG-SEVNICA;0;8.100;709;O;;05x4;Breg;767;1;713;3;38;7;3;2
R3;679;3909;SEVNICA-BLANCA;8.100;16.800;715;O;;01x1;Sevnica;2.700;8;2.550;21;92;23;6;0
R3;679;3909;BLANCA-BRESTANICA;16.800;21.931;713;O;;01x1;Brestanica;1.900;3;1.761;16;70;37;5;8
R3;680;1223;RIMSKE TOPLICE-JURKLOŠTER;0;15.040;;P;;;;600;2;522;6;26;20;8;16
R3;680;1224;JURKLOŠTER-DEŽNO;0;6.490;;P;;;;260;2;226;5;15;8;2;2
R3;681;4005;LAŠKO;0;124;;P;;;;9.300;71;8.136;171;519;288;64;51
R3;681;4006;LAŠKO-BREZE-ŠENTJUR;0;20.027;187;O;;00x1;Šentrupert;350;2;333;4;6;5;0;0
R3;681;7233;ŠENTJUR(PODGORA-NOVA V);0;1.271;;P;;;;1.500;44;1.348;36;64;8;0;0
R3;682;1441;LOKE-LEDINŠČICA;0;10.080;312;O;;01x1;Ledinščica;270;1;249;2;12;6;0;0
R3;683;1169;PILŠTAJN-GOLOBINJEK;0;10.294;274;O;;01x1;Lesično;1.100;21;1.019;14;27;14;4;1
R3;683;1414;IMENO-MP IMENO;0;1.015;415;O;;05x1;MP Imeno;468;1;456;1;10;0;0;0
R3;684;7460;PRELASKO-BUČE-KOZJE;0;7.384;;P;;;;800;16;740;10;20;10;3;1
R3;685;7495;TEKAČEVO-ROGAŠKA SLATINA;0;4.114;;P;;;;6.200;28;5.703;47;216;100;56;50
