Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. začetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip štetja;Leto roč.  štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlačilci
R2;430;0276; SL.BISTRICA-LOŽNICA;0;1.593;569;Slovenska Bistica;ROČNO;07x1;6.500;1;5.380;44;696;247;92;15;25
R2;430;0277;LOŽNICA-TEPANJE;0;7.820;608;Vrhole;QLD-6;;2.500;37;2.060;36;130;107;94;12;24
R2;430;0278;TEPANJE-SL.KONJICE;0;3.154;48;Dobrnež;QLD;;10.552;1;10.377;8;104;25;15;6;16
R2;430;0279;SL.KONJICE;0;815;;;P;;11.400;60;9.653;164;802;458;153;40;70
R2;430;0280;SL.KONJICE-DOBRAVA;0;3.000;49;Zeče 2;QLD-6;08 QLD6;12.038;80;10.658;108;708;195;153;45;91
R2;430;0280;DOBRAVA-STRANICE;3.000;5.160;56;Zeče;QLD-6;;9.126;87;7.988;81;516;188;143;43;80
R2;430;0281;STRANICE-VIŠNJA VAS;0;10.200;67;Frankolovo;QLD-5;;7.770;84;6.809;71;362;193;159;34;58
R2;430;0282;VIŠNJA VAS-CELJE(AC);0;6.100;68;Vojnik;QLD-6;;15.618;99;14.069;115;815;219;189;39;73
R2;430;0282;CELJE AC-CELJE;6.100;8.042;695;CE Hudinja;QLD-6;;30.339;118;26.634;180;1.747;350;504;240;566
R2;431;1350;ZG.DOLIČ-STRANICE;0;18.621;377;Vitanje;QLD;;2.598;20;2.274;24;161;49;40;12;18
R2;432;1440;MEJA HRVAŠKA-ROGATEC;0;180;414;MP Rogatec;QLD-3;;1.576;2;1.442;10;72;11;19;12;8
R2;432;1284;ROGATEC-MAJŠPERK;0;15.845;336;Stoperce;QLD-5;;1.013;16;866;9;52;21;37;7;5
R2;432;1411;MAJŠPERK;0;480;;;P;;3.100;15;2.671;65;109;160;65;5;10
R2;432;1285;MAJŠPERK-APAŠKI KRIŽ;0;7.542;441;Lovrenc;QLD-5;;5.084;92;4.508;37;197;95;91;38;26
R2;432;6276;APAŠKI KRIŽ- KIDRIČEVO;0;2.874;586;Kidričevo;QLD-6;;4.871;21;4.348;33;260;76;82;20;31
R2;433;1287;SENARSKA-LENART;0;4.014;442;Lenart vzhod;QLD-5;;4.000;40;3.660;27;133;57;46;11;26
R2;433;1288;LENART-KRIŽ. SV.ANA;0;4.700;339;Žerjavci;QLD-5;;3.641;27;3.251;24;170;72;74;7;16
R2;433;1288;KRIŽ. SV.ANA-ZG.ŠČAVNICA;4.700;11.200;28;Zgornja Ščavnica 1;ROČNO;07x4;1.560;12;1.442;10;55;15;12;6;8
R2;433;1288;ZG.ŠČAVNICA-TRATE;11.200;15.950;29;Zgornja Ščavnica 2;ROČNO;07x4;1.700;15;1.565;14;64;19;11;5;7
R2;433;1289;TRATE-MOST ČEZ MURO;0;2.040;27;Trate;ROČNO;07x4;1.600;17;1.460;22;72;10;4;7;8
R2;433;1289;MOST ČEZ MURO-MP TRATE;2.040;2.120;144;MP Trate;QLD-3;;2.345;14;2.275;0;56;0;0;0;0
R2;434;1352;RADLJE-MP RADLJE;0;5.860;668;MP Radelj;QLD-5;;977;41;759;3;98;26;10;20;20
R2;435;1431;MARIBOR-RUŠE;0;9.119;706;Laznica;QLD;;9.684;5;8.827;43;586;97;72;16;38
R2;435;1439;RUŠE-SELNICA;0;3.297;710;Selnica;QLD-5;;4.884;54;4.383;17;191;135;68;19;17
R2;436;0440;DOLJNA POČEHOVA;0;931;;;P;;5.200;25;4.440;20;250;160;230;35;40
R2;436;1328;POČEHOVA-ZG.KUNGOTA;0;6.870;429;Zgornja Kungota;QLD;;4.200;2;3.923;28;202;21;21;2;1
R2;436;1329;ZG.KUNGOTA-JURIJ;0;5.565;553;MP Jurij;QLD-5;;499;16;454;1;18;6;3;1;0
R2;437;0267;MP ŠENTILJ-ŠENTILJ;0;1.620;664;MP Šentilj SC;QLD-6;;5.535;52;4.513;12;187;43;52;186;490
R2;437;0268;ŠENTILJ-PESNICA;0;7.730;628;Ranca;QLD-6;;4.000;28;3.582;35;200;68;52;13;22
R2;437;0268;PESNICA-RONDO POČEHOVA;7.730;10.432;;;P;;7.500;50;6.470;80;450;150;100;70;130
R2;438;1306;ŠENTILJ-TRATE;0;13.409;350;Selnica ob Muri;QLD-3;;1.832;32;1.521;36;85;21;27;39;71
R2;438;1307;TRATE-GORNJA RADGONA;0;15.579;361;Apače;QLD-3;;2.924;42;2.656;29;118;25;27;10;17
R2;439;1299;KOBILJE-DOBROVNIK;0;7.730;493;Kobilje;ROČNO;07x1;870;9;779;10;47;18;5;1;1
R2;439;1300;DOBROVNIK-RENKOVCI;0;4.230;45;Dobrovnik;ROČNO;07x4;1.400;16;1.094;14;77;31;58;45;65
R2;439;1301;RENKOVCI-BELTINCI;0;6.502;346;Renkovci;QLD-5;;1.862;12;1.645;10;119;21;38;7;10
R2;439;1302;BRATONCI-DOKLEŽOVJE;0;3.800;53;Bratonci;ROČNO;07x4;2.780;25;2.345;12;179;75;54;20;70
R2;439;1302;DOKLEŽOVJE-KRIŽEVCI;3.800;9.600;347;Dokležovje;QLD-6;;4.920;34;4.295;27;313;70;80;32;69
R2;439;1303;KRIŽEVCI-ŽIHLAVA;0;11.630;357;Berkovci;ROČNO;05x1;1.700;5;1.410;12;125;60;48;15;25
R2;439;1304;ŽIHLAVA-VIDEM;0;2.950;;;P;;1.600;3;1.400;12;70;50;35;10;20
R2;439;1305;SV. JURIJ OB ŠČAVNICI-CERKVENJAK;0;6.986;349;Kraljevci;QLD-5;;700;11;481;10;124;30;25;7;12
R2;439;1525;CERKVENJAK-PRIKLJ. CERKVENJAK;0;1.880;;;P;;1.500;10;1.183;10;220;35;30;5;7
R2;439;1525;PRIKLJ. CERKVENJAK-SENARSKA;1.880;6.735;;;P;;1.000;10;811;5;130;20;15;4;5
R2;440;1294;PETANJCI-GEDEROVCI;0;3.301;443;Sodišinci;QLD-5;;1.568;21;1.333;6;96;60;23;10;19
R2;440;1295;GEDEROVCI-SKAKOVCI;0;3.370;444;Krajna;ROČNO;06x4;2.900;20;2.540;30;140;65;55;15;35
R2;440;1295;SKAKOVCI-CANKOVA;3.370;6.080;;;P;;2.700;15;2.365;30;130;60;50;15;35
R2;440;1296;CANKOVA-VEČESLAVCI;0;8.500;344;Cankova;QLD-3;;3.385;10;3.193;21;73;39;33;6;10
R2;440;1296;VEČESLAVCI-SOTINA;8.500;15.200;681;Sotina;PRAZNO;01 QLD3;1.400;1;1.267;30;70;20;9;1;2
R2;440;1296;SOTINA-MP KUZMA;15.200;16.025;666;MP Kuzma;QLD-5;;1.067;9;1.022;2;6;16;5;2;5
R2;441;1298;MURSKA SOBOTA;0;1.000;;;P;;11.500;35;10.970;70;290;70;40;10;15
R2;441;1298;MURSKA SOBOTA-VEŠČICA;1.000;4.000;345;Černelavci;QLD-6;;9.800;35;9.216;58;371;46;42;15;17
R2;441;1298;VEŠČICA-GEDEROVCI;4.000;10.200;334;Gederovci;QLD-5;;5.000;37;4.570;35;193;61;58;19;27
R2;441;1298;GEDEROVCI-MP GEDEROVCI;10.200;10.931;142;MP Gederovci;QLD-6;;3.500;26;3.207;9;180;14;26;13;25
R2;442;1318;MARTJANCI-MORAVSKE TOPLICE;0;3.970;44;Moravske toplice;ROČNO;07x4;6.100;37;5.659;36;255;70;26;7;10
R2;442;1318;MORAVSKE TOPLICE-DOBROVNIK;3.970;13.831;494;Filovci;QLD-3;;2.344;14;2.145;13;95;47;18;5;7
R2;442;1319;DOBROVNIK-DOLGA VAS;0;10.395;358;Mostje;QLD-5;;2.755;19;2.494;18;110;63;24;11;16
R2;443;1397;LIPOVCI-BRATONCI;0;1.320;146;Lipovci;QLD-6;;11.000;24;9.923;75;529;123;167;39;120
R2;443;0320;BRATONCI-BELTINCI;0;2.261;;;P;;7.000;20;6.310;50;350;90;110;20;50
R2;443;0321;BELTINCI-ČRENŠOVCI;0;5.820;87;Odranci;QLD-6;;3.500;16;3.112;36;177;43;58;15;43
R2;443;0369;ČRENŠOVCI;0;409;;;P;;3.600;15;3.185;40;200;50;60;15;35
R2;443;0322;ČRENŠOVCI-DOL. LAKOŠ;0;14.052;88;Hotiza;QLD-6;;3.000;16;2.585;41;208;48;58;12;32
R2;443;1488;DOL. LAKOŠ-LENDAVA;0;1.365;;;P;;6.000;40;5.125;50;500;120;45;50;70
R2;443;1320;LENDAVA-DOLINA;0;6.000;;;P;;1.500;12;1.280;30;120;25;15;8;10
R2;443;1320;DOLINA-MP PINCE;6.000;6.495;675;MP Pince;QLD-5;;400;10;264;29;86;5;3;1;2
R2;444;1451;RAZDRTO;0;1.864;;;P;;1.000;11;617;12;50;60;100;70;80
R2;444;1497;PODNANOS-MANČE;0;1.298;;;P;;350;5;306;8;2;25;4;0;0
R2;444;0345;MANČE-VIPAVA;0;1.429;;;P;;2.000;9;1.831;1;70;40;9;15;25
R2;444;1473;VIPAVA;0;1.400;;;P;;5.200;16;4.998;16;70;40;25;15;20
R2;444;1473;VIPAVA-AJDOVŠČINA;1.400;7.040;624;Log pri Vipavi;QLD-5;;5.634;85;5.120;40;220;90;59;8;12
R2;444;0387;AJDOVŠČINA (OBVOZNICA);0;1.960;;;P;;3.800;25;3.500;20;60;130;50;7;8
R2;444;0346;AJDOVŠČINA-SELO;0;8.550;688;Ajdovščina 2;QLD-6;;6.692;90;6.175;50;268;55;36;7;11
R2;444;0347;SELO-TRI HIŠE;0;8.600;81;Ozeljan;QLD-3;;5.110;57;4.720;39;198;50;34;3;9
R2;444;0347;TRI HIŠE-AJŠEVICA;8.600;10.600;;;P;;9.000;30;7.927;37;496;253;107;70;80
R2;444;0347;AJŠEVICA- NOVA GORICA;10.600;15.350;558;Ajševica;ROČNO;07x1;3.500;15;3.062;13;230;115;50;5;10
R2;444;0365;NOVA GORICA;0;690;;;P;;8.500;35;8.034;74;210;110;17;7;13
R2;444;0348;NOVA GORICA-MP ROŽNA DOLINA;0;130;654;MP Rožna Dolina;QLD-3;;7.905;58;7.761;6;80;0;0;0;0
R2;445;0349;SENOŽEČE-ŠTORJE;0;8.700;25;Senadolice;ROČNO;07x4;2.300;53;1.812;25;186;101;38;35;50
R2;445;0349;ŠTORJE-SEŽANA;8.700;14.185;613;Štorje;QLD-3;;3.143;31;2.728;19;193;44;55;28;45
R2;445;0350;SEŽANA-FERNETIČI;0;1.800;;;P;;7.000;8;6.813;20;85;49;15;3;7
R2;445;0350;FERNETIČI-MP FERNETIČI;1.800;2.928;;;P;;6.650;10;6.344;18;81;47;50;25;75
R2;446;1016;SEŽANA-DIVAČA;0;9.770;206;Sežana;QLD-5;;4.216;70;3.738;13;178;111;64;15;27
R2;447;0286;MEDLOG-PETROVČE;0;3.306;69;Drešinja vas;QLD-6;;16.177;113;14.796;128;757;160;132;36;55
R2;447;0287;PETROVČE-ŽALEC;0;1.519;;;P;;14.600;60;13.635;90;470;220;45;35;45
R2;447;0367;ŽALEC-VRBENSKO POLJE;0;2.220;;;P;;7.800;50;7.179;60;360;100;50;0;1
R2;447;0367;VRBENSKO POLJE-ŠEMPETER;2.220;5.839;609;Šempeter;QLD-6;;14.318;130;13.035;93;740;150;105;30;35
R2;447;0288;ŠEMPETER-LATKOVA VAS;0;591;;;P;;8.600;70;7.501;100;608;170;101;20;30
R2;447;0289;LATKOVA VAS-ŠENTRUPERT;0;1.420;;;P;;7.500;70;6.237;81;697;220;115;35;45
R2;447;0290;ŠENTRUPERT-VRANSKO;0;9.000;64;Tabor;QLD-6;;4.500;47;3.567;47;319;202;221;41;56
R2;447;0290;VRANSKO-LOČICA;9.000;11.905;;;P;;4.200;45;3.380;25;380;150;160;20;40
R2;447;0291;LOČICA-TROJANE;0;6.066;71;Trojane 2;QLD-6;;2.000;37;1.564;24;147;79;97;18;34
R2;447;0292;TROJANE-LUKOVICA;0;15.000;72;Trojane;QLD-6;;2.500;36;1.546;62;323;222;183;40;88
R2;447;0292;LUKOVICA- ŽELODNIK;15.000;21.857;332;Šentvid;QLD-6;;5.500;47;4.567;47;319;202;221;41;56
R2;447;0293;ŽELODNIK-DOMŽALE;0;4.285;610;Želodnik;QLD-6;;9.500;41;8.054;95;551;262;311;64;122
R2;447;0294;DOMŽALE-STOB;0;1.560;;;P;;13.600;60;12.145;110;600;260;250;60;115
R2;447;0294;STOB-TRZIN;1.560;2.603;54;Depala vas;QLD-6;;18.321;85;16.307;130;1.232;182;188;76;121
R2;448;1510;KARTELJEVO-PRIKLJ. NM ZAHOD;0;2.500;;;P;;400;2;323;10;50;5;5;2;3
R2;448;0222;KARTELJEVO-LOČNA;0;2.325;;;P;;600;2;520;10;50;8;5;1;4
R2;448;1512;NOVO MESTO LOČNA-MAČKOVEC;0;935;566;Ločna;ROČNO;07x1;6.000;0;5.462;7;297;102;42;30;60
R2;448;0223;MAČKOVEC-OTOČEC;0;3.880;400;Otočec;QLD-5;;4.500;29;3.795;20;521;60;50;10;15
R2;448;0224;OTOČEC-KRONOVO;0;2.110;;;P;;5.000;30;4.360;40;320;90;60;40;60
R2;448;1513;KRONOVO-DOLENJE KRONOVO;0;715;;;P;;4.500;25;4.010;35;250;50;50;30;50
R2;448;1514;DOLENJE KRONOVO-DOBRAVA;0;5.374;;;P;;500;20;75;30;200;45;55;30;45
R2;449;0314;PESNICA-LENART;0;12.900;84;Močna;QLD-6;;4.500;20;4.154;70;165;35;29;7;20
R2;449;1543;PRIKLJUČEK LENART - LENART;0;1.442;;;P;;9.000;30;8.030;100;450;150;120;50;70
R2;449;0315;LENART-GORNJA RADGONA;0;17.556;85;Ihova;QLD-6;;4.000;15;3.351;60;265;68;115;54;72
R2;449;0316;GORNJA RADGONA;0;1.941;;;P;;9.000;35;8.135;140;280;190;100;50;70
R2;450;1404;HOČE-PRIKLJ. ROGOZA;0;1.570;;;P;;8.000;15;6.710;75;480;350;100;100;170
R2;450;1404;PRIKLJ. ROGOZA-LETALIŠČE MARIBOR;1.570;4.460;;;P;;2.000;4;1.802;10;160;20;2;1;1
R2;451;1448;ARJA VAS-ŽALEC;0;2.090;70;Žalec;QLD-5;;7.123;42;6.209;40;295;212;162;65;98
R2;452;0368;HRUŠICA-PLAVŽ;0;2.450;530;Jesenice zahod;QLD-5;;7.695;68;6.878;189;279;117;79;34;51
R2;452;0368;PLAVŽ-JESENICE;2.450;4.250;;;P;;13.500;40;12.655;200;300;120;75;40;70
R2;452;0368;JESENICE-JAVORNIK;4.250;6.400;531;SL Javornik;QLD-6;;16.387;81;15.096;185;667;135;115;30;78
R2;452;0206;JAVORNIK-ŽIROVNICA;0;5.013;603;Moste pri Žirovnici;QLD-5;;6.395;63;5.843;77;238;70;48;23;33
R2;452;0207;ŽIROVNICA-LESCE;0;4.957;557;Vrba;ROČNO;07x1;4.900;100;4.428;20;250;30;50;12;10
R2;452;0208;LESCE-RADOVLJICA;0;2.820;632;Radovljica;QLD-6;;6.000;100;5.585;15;240;25;26;3;6
R2;452;0208;RADOVLJICA-ČERNIVEC;2.820;7.360;;;P;;2.600;60;2.280;50;170;18;15;2;5
R3;601;7507;BORJANA-PODBELA;0;2.800;;;P;;180;2;171;2;3;1;1;0;0
R3;601;7507;PODBELA-ROBIDIŠČE;2.800;9.832;;;P;;50;2;45;0;3;0;0;0;0
R3;602;1032;STARO SELO-BREGINJ-MOST;0;16.725;93;Staro selo - Breginj;ROČNO;08x1;908;10;809;8;45;21;14;0;1
R3;603;1041;MOST NA SOČI-UŠNIK;0;4.271;532;Modrejce;ROČNO;07x1;1.900;60;1.575;14;138;55;38;7;13
R3;604;5701;ROČINJ-LIG;0;9.995;528;Ročinj;ROČNO;07x1;240;10;194;0;26;8;2;0;0
R3;605;5702;KAMBREŠKO-KUŠČAR-LIVEK;0;19.538;529;Kambreško;ROČNO;07x1;130;6;109;0;13;2;0;0;0
R3;606;5703;KANAL-LIG-MIŠČEK-NEBLO;0;35.376;455;Kanal;ROČNO;07x1;240;3;222;1;11;2;1;0;0
R3;607;5723;PREVAL-GRGAR-ČEPOVAN;0;14.133;98;Grgar;ROČNO;08x1;777;7;705;4;43;16;2;0;0
R3;608;1067;SOLKAN-GRGAR;0;3.000;599;Solkan 2;QLD-5;;3.828;46;3.445;9;172;75;65;8;8
R3;608;1067;GRGAR-LOKVE;3.000;19.400;225;Solkan - Lokve;ROČNO;03x4;1.100;9;1.034;3;30;15;5;2;2
R3;608;1065;LOKVE-ČEPOVAN;0;5.440;224;Lokve;ROČNO;08x4;167;11;136;0;13;3;1;1;2
R3;608;1068;ČEPOVAN-DOL.TREBUŠA;0;10.870;449;Dolenja Trebuša 2;ROČNO;08x4;306;8;269;0;22;5;1;1;0
R3;609;2117;AJDOVŠČINA-LOKAV.-PREDMEJA;0;11.622;456;Lokavec;ROČNO;06x1;660;10;604;2;30;10;4;0;0
R3;609;1064;PREDMEJA-LOKVE;0;11.575;;;P;;120;20;86;1;4;9;0;0;0
R3;609;1066;ČEPOVAN-MOST NA SOČI;0;13.220;534;Lazi;ROČNO;07x1;190;5;167;0;14;4;0;0;0
R3;610;1370;D.TREBUŠA-SP.IDRIJA;0;21.990;390;Dolenja Trebuša;ROČNO;08x4;143;3;129;0;9;1;1;0;0
R3;610;1371;PEČNIK(MAROF)-ŽIRI;0;10.546;;;P;;900;8;838;9;24;8;8;3;2
R3;611;1024;DORNBERK-SELO;0;5.150;208;Selo;ROČNO;08x1;2.637;18;2.272;28;198;73;27;8;13
R3;612;1042;PLAVE-GONJAČE;0;6.190;213;Plave;ROČNO;08x1;775;13;684;2;50;18;8;0;0
R3;613;1437;AJŠEVICA-KROMBERK;0;3.100;209;Kromberk;QLD-6;;15.873;72;14.409;45;833;161;162;51;140
R3;613;1437;KROMBERK-NOVA GORICA;3.100;3.960;;;P;;20.000;54;17.981;70;930;475;200;130;160
R3;614;1046;ŠEMPETER-MIREN;0;5.536;470;Miren;QLD-5;;4.039;53;3.564;15;255;92;34;14;12
R3;614;1047;MIREN-OPATJE SELO;0;7.771;559;Miren-3;ROČNO;07x1;1.450;20;1.275;15;91;27;10;5;7
R3;614;1048;OPATJE SELO-KOMEN;0;14.885;215;Kostanjevica;ROČNO;05x4;600;15;515;8;40;15;5;1;1
R3;614;1049;KOMEN-KOBJEGLAVA;0;4.540;216;Tomačevica;QLD-6;;865;24;743;3;53;16;16;5;5
R3;614;1049;KOBJEGLAVA-ŠTANJEL;4.540;8.815;23;Kobjeglava;ROČNO;07x4;1.170;40;986;7;68;38;26;2;3
R3;614;1050;ŠTANJEL-MANČE;0;11.750;217;Manče;QLD-6;;1.067;20;954;8;46;19;16;2;2
R3;615;5736;TRI HIŠE-PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLD-6;;6.800;33;5.688;20;518;117;212;52;160
R3;615;5736;PRIKLJ. VOGRSKO-VOLČJA DRAGA;2.850;6.257;473;Vogrsko 2;QLD-3;;3.500;32;3.042;7;247;49;74;18;31
R3;615;5740;VOLČJA DRAGA-RENČE;0;3.200;472;Bukovica;QLD-5;;2.759;37;2.459;9;126;71;36;6;15
R3;615;5740;RENČE-KRIŽ. CIJAN;3.200;4.975;560;Bilje;ROČNO;07x1;2.700;17;2.351;0;210;78;16;8;20
R3;616;1056;GORJANSKO-KLARIČI;0;10.090;422;Brestovica;ROČNO;05x4;300;6;257;2;30;4;1;0;0
R3;617;1054;KOMEN-GORJANSKO;0;3.163;218;Komen;ROČNO;05x4;1.400;20;1.272;6;70;25;5;1;1
R3;617;1055;GORJANSKO-ŽEKENC;0;2.969;;;P;;500;3;482;1;13;1;0;0;0
R3;618;6807;BRANIK-KOMEN;0;7.725;457;Branik 1;ROČNO;05x4;700;10;600;7;55;20;7;0;1
R3;618;6805;KOMEN-KRAJNA VAS;0;8.130;458;Volčji Grad;ROČNO;05x4;1.100;10;970;4;75;30;10;1;0
R3;618;6804;KRAJNA VAS-DUTOVLJE;0;2.320;;;P;;900;9;814;5;42;25;5;0;0
R3;619;1025;DUTOVLJE-REPENTABOR;0;5.422;419;Dutovlje - Repentabor;ROČNO;06x1;1.600;15;1.451;6;70;30;25;1;2
R3;620;6831;ŠTORJE-ŠTANJEL;0;11.249;453;Ponikve;ROČNO;05x4;600;7;530;4;38;15;3;1;2
R3;621;1412;KALCE-PODKRAJ;0;15.000;497;Hrušica;QLD-5;;968;16;861;2;41;26;18;2;2
R3;621;1412;PODKRAJ-COL;15.000;19.927;;;P;;1.000;11;814;5;105;49;8;3;5
R3;622;6848;GORIČE-KOŠANA-KAL;0;16.263;80;Vremski Britof 2;ROČNO;04x1;550;0;484;1;40;15;5;2;3
R3;623;3718;KASTELEC-PODGORJE;0;10.928;505;Podgorje;ROČNO;08x1;420;4;389;4;14;5;3;0;1
R3;624;3721;LOKA-PODPEČ-RAKITOVEC;0;15.513;501;Rakitovec;ROČNO;04x1;40;2;36;1;0;1;0;0;0
R3;625;1061;BERTOKI-DVORI;0;7.500;221;Vrtine;QLD-3;;5.001;20;4.638;15;163;119;42;2;2
R3;625;1061;DVORI-GRAČIŠČE;7.500;14.206;;;P;;650;25;576;1;21;20;7;0;0
R3;626;3726;GRAČIŠČE-BREZOVICA;0;8.517;732;Brezovica;ROČNO;08x1;74;1;70;0;2;1;0;0;0
R3;627;3716;ČRNI KAL- OSP;0;4.220;;;P;;300;1;287;6;6;0;0;0;0
R3;628;1427;SEČOVLJE-DRAGONJA;0;3.050;702;Dragonja;QLD-5;;2.846;42;2.543;18;128;72;40;1;2
R3;629;1381;VALETA-PIRAN;0;793;;;P;;10.800;30;10.171;25;285;180;60;20;29
R3;629;1479;VALETA-BELI KRIŽ-PIRAN;0;2.863;192;Beli križ;QLD-5;;5.277;99;4.733;30;238;109;59;3;6
R3;630;1069;PREM-ČELJE;0;5.930;226;Prem;ROČNO;07x1;280;5;258;3;10;3;1;0;0
R3;630;1069;ČELJE-PREGARJE;5.930;11.840;592;Pregarje-3;ROČNO;08x1;151;2;128;0;21;0;0;0;0
R3;630;1069;PREGARJE-OBROV;11.840;18.596;590;Pregarje-1;ROČNO;08x1;373;13;338;0;19;0;3;0;0
R3;630;1070;OBROV-GOLAC;0;8.650;527;Golac;ROČNO;07x1;170;2;137;1;13;1;6;4;6
R3;631;3223;STAROD-MEJA RH;0;3.130;;;P;;15;0;15;0;0;0;0;0;0
R3;632;1378;IL.BISTRICA-ZABIČE;0;9.570;396;Vrbovo;ROČNO;04x1;1.490;10;1.394;8;60;10;3;2;3
R3;632;1378;ZABIČE-NOVOKRAČINE;9.570;17.660;;;P;;150;1;143;1;3;1;1;0;0
R3;632;3224;JELŠANE-NOVOKRAČINE;0;3.441;523;Novokračine;ROČNO;07x1;400;5;368;5;12;9;0;0;1
R3;633;1099;BITNJE-JEREKA;0;1.934;239;Jereka;ROČNO;04x4;1.650;6;1.538;20;65;15;1;1;4
R3;633;1098;JEREKA-JEZERO;0;6.800;9;Boh. Češnjica;ROČNO;07x1;1.500;30;1.386;15;44;18;3;2;2
R3;634;1104;JAVORNIK-GORJE;0;8.264;241;Kočna;QLD-5;;2.314;32;2.132;12;101;19;15;1;2
R3;634;1094;GORJE-BLED;0;3.430;235;Spodnje Gorje;QLD-5;;4.549;58;4.098;59;193;69;56;6;10
R3;635;1121;LESCE-K.GORICA-LIPNICA;0;11.355;250;Kamna Gorica;QLD-5;;2.197;38;1.937;19;99;75;24;2;3
R3;635;1122;LIPNICA-KROPA;0;2.000;251;Kamna Gorica 2;ROČNO;06x4;1.250;20;1.111;35;56;20;5;1;2
R3;635;1122;KROPA-RUDNO;2.000;15.217;544;Rudno 2;ROČNO;07x1;780;17;694;5;40;5;17;1;1
R3;635;1127;RUDNO-ČEŠNJICA;0;2.270;543;Rudno 1;ROČNO;07x1;1.070;18;957;5;55;8;20;2;5
R3;636;1126;LIPNICA-OVSIŠE;0;4.500;254;Kamna Gorica 3;ROČNO;06x4;2.200;20;1.855;20;110;40;90;25;40
R3;636;1126;OVSIŠE-GOBOVCE;4.500;5.944;547;Gobovce;ROČNO;07x1;3.520;8;2.553;18;301;140;320;70;110
R3;636;1529;PODTABOR-PRIKLJ. PODBREZJE;0;1.950;548;Podtabor-1;ROČNO;07x1;2.680;1;2.047;15;210;115;192;40;60
R3;636;1529;PRIKLJ. PODBREZJE-ZVIRČE;1.950;2.571;549;Podtabor-2;ROČNO;07x1;2.900;1;2.444;16;192;90;82;30;45
R3;638;1131;ŽIROVNICA-BEGUNJE;0;6.290;256;Begunje 1;ROČNO;06x4;1.650;25;1.495;20;80;20;5;2;3
R3;638;1132;BEGUNJE-BISTRICA(TRŽIČ);0;10.420;257;Begunje 2;ROČNO;05x4;1.000;25;901;25;40;5;2;1;1
R3;639;1141;LJ(ŠENTVID-ŠMARTNO);0;3.000;325;LJ Tacen;QLD-5;;11.562;132;10.641;110;441;125;68;25;20
R3;639;1141;LJ(ŠMARTNO)-VODICE;3.000;10.800;260;Povodje;QLD-3;;2.549;23;2.323;16;122;33;19;7;6
R3;639;1142;VODICE-SP.BRNIK;0;4.000;464;Vodice;QLD;;3.500;20;3.163;21;127;105;28;21;15
R3;639;1142;SP.BRNIK;4.000;5.100;261;Spodnji Brnik;PRAZNO;06 QLD5;2.040;30;1.448;23;400;65;45;11;18
R3;639;1143;SP.BRNIK-CERKLJE;0;4.558;669;Zgornji Brnik;QLD-6;;2.956;25;2.570;32;214;43;50;11;11
R3;640;1373;RAKEK-LOGATEC;0;14.035;392;Logatec;ROČNO;08x4;3.380;30;3.041;27;205;46;17;6;8
R3;641;1369;LJUBLJANICA-POL.GRADEC;0;9.100;;;P;;300;0;228;8;25;25;11;1;2
R3;641;1369;POL.GRADEC-DOBROVA;9.100;19.500;389;Dvor;ROČNO;08x4;3.074;22;2.808;26;146;38;24;4;6
R3;641;1369;DOBROVA-LJ(DOLGI MOST);19.500;23.456;598;Dobrova;QLD-6;;7.976;76;7.235;46;429;83;72;15;20
R3;642;1146;VRHNIKA-PODPEČ;0;16.678;265;Borovnica;QLD-5;;3.076;37;2.792;12;132;50;32;8;13
R3;642;1147;PODPEČ-IG;0;8.960;266;Jezero;ROČNO;08x4;1.120;27;976;6;77;15;11;3;5
R3;642;1150;IG;0;820;;;P;;3.600;55;3.304;21;111;55;21;13;20
R3;642;1360;IG-LJ(PERUZZIJEVA);0;7.413;383;Ig 2;QLD-5;;6.829;40;5.757;46;823;58;89;6;10
R3;643;1436;PODPEČ-RAKITNA;0;11.200;700;Preserje;ROČNO;05x4;1.300;30;1.157;10;70;15;8;4;6
R3;643;1362;RAKITNA-CERKNICA;0;18.195;563;Rakitna-2;ROČNO;07x1;210;3;181;0;16;10;0;0;0
R3;644;1356;LJ(ŠMARTINSKA)-ŠENTJAKOB;0;3.931;380;Sneberje;QLD-6;;9.884;57;9.083;68;506;75;73;9;13
R3;644;1357;ŠENTJAKOB-DOMŽALE;0;6.180;381;Podgorica;QLD-6;;9.378;47;8.594;38;515;92;68;12;12
R3;644;1358;DOMŽALE-DUPLICA;0;6.090;382;Nožice;QLD-6;;9.680;45;8.699;74;574;98;112;29;49
R3;645;1188;LJLITIJSKA-ZADVOR;0;2.672;692;Zadvor;QLD-6;;5.654;42;4.854;69;457;105;76;15;36
R3;645;1189;ZADVOR-ŠMARTNO/LITIJI;0;26.433;437;Besnica;QLD-6;;1.272;21;1.156;3;53;17;17;3;2
R3;646;1194;ŠKOFLJICA- ŠMARJE-SAP;0;3.726;;;P;;700;11;552;50;52;25;4;2;4
R3;646;1443;ŠMARJE-SAP - CIKAVA;0;2.761;288;Šmarje - Sap;ROČNO;06x4;3.500;25;3.112;60;200;58;30;7;8
